generation,mean_pairwise_distance,variance_diversity
28,14.742647193605569,0.41126664325335216
29,15.135018212332321,0.4311157993336877
30,14.994657237384494,0.423884913413347
0,13.26702938656093,0.32918870798781263
1,13.184727413862523,0.33043540107029745
2,13.417920926902772,0.34043902776317303
3,13.564762990865098,0.3479526773898098
4,13.70553600902361,0.35449069676743816
5,13.701038863559637,0.35401012407875376
6,13.733096844755757,0.35513872092198195
7,13.718279507089555,0.35435342256991476
8,13.965372925515696,0.36691671530154846
9,14.01678764970814,0.3702881972858454
10,14.127482850378417,0.37623585541359844
11,14.230508309624662,0.3819841936984813
12,14.279663210962461,0.3848549455895799
13,14.31690520484194,0.38680875131304654
14,14.400773177638822,0.3927130030103721
15,14.429678423101008,0.39500829321561964
16,14.348740834374466,0.3894052610473019
17,14.3637992887889,0.3902688561311742
18,14.422475469578513,0.3924369484788944
19,14.535958571492165,0.3988447904524147
20,14.55485166816134,0.40042702270322944
21,14.488224101847484,0.3981648790125427
22,14.651588042411662,0.40498467185490084
23,14.573560117931356,0.4022188204649572
24,14.527968327151749,0.39939342895568114
25,14.479729614637229,0.3964503742281177
26,14.292435336073677,0.38675426144475833
27,14.314906427772783,0.3878144935292893
28,14.292204133569895,0.38565348773004415
29,14.438299248673312,0.3928182560439633
30,14.488756023792014,0.3964333195544604
0,13.263616826722293,0.3290512038260609
1,13.10476078391875,0.326019089516887
2,13.23782743085665,0.33199931153442147
3,13.413782492350581,0.3400232316986719
4,13.456354882213358,0.3427660944183265
5,13.585943524746831,0.34951334540665624
6,13.624802591753284,0.3502110771182557
7,13.773336383525798,0.35783489741884905
8,13.827245582819446,0.36191953649562514
9,13.93022784008069,0.36705431979134406
10,14.122449094910383,0.3765158223055472
11,14.095525399997317,0.3773262861758384
12,14.165568954539971,0.37926666199193193
13,14.391051315258215,0.39055743898985734
14,14.500941163270065,0.3975770902784262
15,14.347507251610258,0.38914879234709965
16,14.470039436226791,0.39548030908617515
17,14.505418713181793,0.3978063860512346
18,14.452647058737222,0.3945341790869195
19,14.588598687708645,0.40151427819362046
20,14.592458122859068,0.4028167023514627
21,14.54764505447762,0.40005595705806096
22,14.489767157949085,0.3979992743644112
23,14.4986349598895,0.39802670714678656
24,14.683631020421398,0.40693794395626015
25,14.7856070216916,0.41218629686164326
26,14.704892738059439,0.40887679406808597
27,14.722132617685087,0.41056165864157085
28,14.743107203625842,0.41009809984330065
29,14.655510940980554,0.4049501529111521
30,14.712436927051526,0.40788445726102507
0,13.3095039797617,0.33129924287008616
1,13.101061031894632,0.3267243795481006
2,13.193689712176065,0.3308092534189672
3,13.27399008074816,0.33514593050882396
4,13.374191860248047,0.3390491626242457
5,13.547996279146538,0.3474086451664517
6,13.63240278443332,0.35149783094226794
7,13.719068485242035,0.3557524916801217
8,13.761165004253119,0.3578218262997434
9,13.894132092254797,0.3646822415854007
10,13.981295331230465,0.368935738058193
11,14.108011377618908,0.374588830212719
12,14.156086131472275,0.37860971762007983
13,14.179648251258506,0.37901867419752716
14,14.31946675396051,0.38635134279741484
15,14.4205245835601,0.39109915429488323
16,14.308956752240112,0.3863392396021385
17,14.360387916291048,0.3901344716061938
18,14.462853672207775,0.3951331497965411
19,14.379678713152392,0.39076640630536424
20,14.586308290833093,0.40131392727133336
21,14.624177081443344,0.4039794634732873
22,14.700148306481553,0.40916917157493293
23,14.80234411753566,0.41321068335346
24,14.769375181529572,0.4125320625971089
25,14.917493587819973,0.4186909590977015
26,14.879731230928732,0.4176894469650686
27,14.949035237848387,0.42191158548467694
28,15.057735020842053,0.4274659865330788
29,15.089254711811664,0.4299482986707555
30,14.961238911952185,0.4219586118782303
0,13.254769597256052,0.3285701377720359
1,13.189251834697838,0.33053325081508744
2,13.289489394120444,0.336085625593953
3,13.429323575044295,0.3437573365538542
4,13.388938809451465,0.3432038874610442
5,13.582733735308919,0.35240689562901956
6,13.931208530403556,0.36673698223520473
7,13.945173043781537,0.3680856394041189
8,14.151425883905771,0.37827751934170745
9,14.210673603001645,0.38134135311994627
10,14.349565494686129,0.38940107005433716
11,14.274246355220646,0.3850248552426019
12,14.457047446429158,0.3953312488706134
13,14.599735831568703,0.4026270482212764
14,14.675585442038377,0.4057509586295809
15,14.677577085115011,0.4060392072174574
16,14.699221704744257,0.40761586852324266
17,14.816192894403839,0.41411886122155583
18,14.839967999748072,0.41572491622206015
19,14.797902765186919,0.41319849946842896
20,14.878108762351827,0.4177351075951919
21,14.932901190204502,0.4202981301818533
22,15.03694659763407,0.4271411070385751
23,14.992224062042336,0.4238445418573609
24,14.9861349008344,0.4243306430302312
25,14.915985036210317,0.42027440962388446
26,14.818011671558189,0.41493321602955124
27,14.99485366954263,0.42489928514970193
28,15.193610479817611,0.4342701507552234
29,15.236552499234882,0.43786813135386926
30,15.112677829916363,0.430881657415867
0,13.343554507283226,0.3330356554186399
1,13.163209258650143,0.3290644360165625
2,13.18545275635218,0.3293355569241202
3,13.245441813068567,0.3322761816683331
4,13.3532766665719,0.33820426417999144
5,13.433514456166222,0.34371914517657093
6,13.566583251636397,0.34915999686610844
7,13.56939661802591,0.3508987716297982
8,13.70187982942556,0.3576991252969296
9,13.831264178586311,0.36298862887439554
10,13.911818249362257,0.3666754637903114
11,14.042878295061863,0.3734687915772487
12,14.110414739669077,0.3761757968601258
13,14.201006115272714,0.3810404296206161
14,14.365292506025137,0.3896978602142292
15,14.398478415883446,0.3906214944811464
16,14.384086733675442,0.390570250215017
17,14.509086736411566,0.396132838844189
18,14.617019349960001,0.40273339833481314
19,14.492870146200422,0.3973734434035541
20,14.689186464980436,0.40672002748404135
21,14.621350378708508,0.40331931342526245
22,14.595625809215438,0.4016458650749921
23,14.411288990084337,0.39251290678957507
24,14.294158442232083,0.3859270234873793
25,14.388258325107284,0.3904388691426093
26,14.378668753493589,0.3905482464349206
27,14.453512072184274,0.3940175011231628
28,14.291499452645116,0.3857873746644096
29,14.43554953919637,0.3938374058000189
30,14.522496593964963,0.3980815192193213
0,13.249597493208373,0.32837656308399865
1,13.075926898812968,0.3245413197710019
2,13.080965256486968,0.3254743565244613
3,13.251869563101412,0.33325838127466767
4,13.326601352093252,0.33705123305383183
5,13.465394561523574,0.34372269327316884
6,13.428020893856006,0.34305853434099337
7,13.629296356741442,0.3522818285354024
8,13.810194994835753,0.3600351281345353
9,13.947653041092215,0.36748044206805525
10,14.004138588578348,0.3705586117449037
11,14.051827165538368,0.37172352091873134
12,14.034462283215165,0.3712462289407712
13,14.185780611201675,0.3795168467733583
14,14.319817541699987,0.38670892993326267
15,14.412345072935151,0.39157034134980356
16,14.352166960569868,0.3875062892633294
17,14.488480883347384,0.39541363705497207
18,14.432442045550413,0.39255219141657466
19,14.397273460749467,0.39062234826965175
20,14.418750611139645,0.3919394509054472
21,14.346495691978006,0.3892329300695495
22,14.445344288620623,0.3932106509751903
23,14.378774945030308,0.3900176916275905
24,14.486850965835437,0.39596104918907304
25,14.551833044658304,0.39935142160365983
26,14.51860329968395,0.39710396347099625
27,14.421762466191872,0.39149126325120875
28,14.617787375233108,0.40247969745190676
29,14.501383213307502,0.39669140613351506
30,14.516263356087745,0.39823514075732586
0,13.275346836198914,0.3296270849731431
1,13.249203944091951,0.33227847118224485
2,13.292483066114103,0.3345028701041509
3,13.3642136753714,0.33876646505363717
4,13.51200211680339,0.3452399195186364
5,13.555875624883173,0.34802912718260487
6,13.605378505538049,0.3513913852466009
7,13.896962194319064,0.36591470440647417
8,14.057228461550901,0.37242241706814827
9,14.015321809338136,0.3713564824260324
10,13.981210581327167,0.3684983664893747
11,14.121128641431689,0.3761219177193345
12,14.225434451718941,0.38166051062207396
13,14.194784403401068,0.37933688011252203
14,14.489321032208611,0.3950566700098064
15,14.536412390329595,0.39747176690693103
16,14.471796162588166,0.39587603050249104
17,14.546536761120354,0.40007378188992665
18,14.580645628542523,0.40051416545881946
19,14.600420876675688,0.4021098571267991
20,14.743611233085053,0.40989761512087625
21,14.74947563959562,0.4102886862147964
22,14.861329288115373,0.41696943352007504
23,14.89945640561247,0.4184800245351693
24,14.74990895906836,0.41088855462335977
25,14.912332821550454,0.41954320181408145
26,14.725550533076172,0.409377964454777
27,14.905206053747268,0.4185720733839516
28,14.863160832395154,0.41623881593554296
29,14.82120878557129,0.413838451063717
30,14.806073809901683,0.4140861203135862
0,13.27417632028487,0.32958443212009575
1,13.234630992200918,0.33225746678756946
2,13.357803770007088,0.3394965087931305
3,13.523566873298112,0.34799130306979675
4,13.434959527692497,0.34467368701468754
5,13.671741143325209,0.3545875196041732
6,13.88892299541932,0.36384912974525724
7,13.974646169931953,0.36959948872855464
8,13.904210229003178,0.3658632250230642
9,13.98640574914193,0.3701758509690049
10,14.023504041084035,0.37151390250058974
11,14.069048661611648,0.3734252038179095
12,14.131886528921108,0.37615195557967973
13,14.124531933816472,0.37694889547132737
14,13.976069805533395,0.36937415434423676
15,14.04288546993737,0.3729603950022784
16,14.259667138599543,0.38361615867598964
17,14.227939108653686,0.38237749408106514
18,14.256701728710961,0.38390784488090396
19,14.431647934579853,0.3947798578458435
20,14.517961754231468,0.3988960485010243
21,14.545281052210619,0.398816041474748
22,14.427671561099633,0.392949098510065
23,14.467874230624316,0.3955576346492151
24,14.4838163016443,0.39578977574884183
25,14.422359923368157,0.3929777052753824
26,14.469974379638074,0.3961158925006842
27,14.552983037987783,0.4003632806923389
28,14.60251052685744,0.4023070516681513
29,14.701969357152432,0.4073914024331094
30,14.688162204072425,0.4069294275752328
