Genome,Fitness
"[[ 3.50650903e-01 -5.58740228e-01 -1.25591360e-01 -8.29618013e-01
  -4.72094537e-01  5.69426113e-01  1.30190864e-01 -2.88763378e-01
   6.45618132e-01  9.69268015e-01 -6.22945036e-01 -2.15467136e-01
  -4.39697211e-01  9.28177106e-01  8.16572067e-01  2.49907903e-01
  -5.09201846e-01  4.18970185e-01  4.56315905e-01  6.95687951e-02
  -2.56192315e-01 -7.92883706e-01 -1.13557106e-01  2.82836234e-01
   4.89778270e-02  6.34613163e-01  1.05176151e-02  1.49002625e-01
  -5.44073929e-01 -2.35605000e-01  9.65611745e-01  2.58374788e-01
   5.16271629e-01  4.89225798e-01 -2.66302008e-01 -5.79549336e-02
   1.53840786e-01 -4.53333484e-02 -6.06506991e-02  6.93698952e-01
   1.41719269e-01 -9.66750729e-01 -7.74992526e-01 -2.81970970e-01
  -6.11910093e-01 -4.86984322e-01  2.54436812e-01 -6.96164622e-01
   6.28983526e-02  6.32114004e-02  4.76182080e-01  4.58534708e-01
   8.86844666e-01  6.39150041e-01  1.98802455e-01 -3.85273865e-01
  -6.47693568e-01  6.65571026e-01  3.55145624e-01  5.14663989e-01
  -9.62434048e-01 -8.01237926e-01 -5.92204624e-01  8.33445120e-01
  -6.54320883e-01  2.01666800e-01 -2.25157449e-01 -2.89451647e-01
   8.67995897e-01 -3.83701399e-04  8.69199017e-01 -6.48710861e-01
   7.95595044e-01 -5.28331232e-01 -1.07944432e-01 -2.22919815e-01
  -1.46994337e-02  6.77098299e-01 -8.19194487e-01  9.29145379e-01
  -1.46921650e-01  6.95509999e-02 -6.32179390e-01 -8.97270426e-01
  -6.19919088e-01 -4.15942410e-01 -3.85047775e-01 -1.29730573e-01
  -2.98036416e-01  8.94965410e-01 -9.00008275e-01 -1.61886514e-01
  -3.91804787e-01  2.65283766e-01 -8.97532663e-01 -3.92410896e-01
   7.57569128e-01 -5.33312071e-02 -6.28384670e-01  3.32897051e-01
   6.30841657e-01 -1.24507026e-01 -4.80718021e-01 -3.03862363e-01
   2.32284427e-01  6.51130434e-01  8.03419852e-01 -3.06084878e-01
   3.73904423e-01  5.23447685e-01 -2.72536314e-02 -3.36031882e-02
  -2.85969316e-01  9.02415674e-01  4.30545167e-01  6.26382413e-01
  -9.72277689e-01 -9.10498560e-01  2.44575276e-01 -7.44449973e-01
  -8.67097142e-02  3.79937746e-01 -4.16749940e-01  3.25212201e-01
  -9.37583119e-01 -3.44629287e-01  3.47767525e-01 -3.46177434e-01
   2.47687364e-01 -2.89415209e-01  9.97974741e-01 -6.34676628e-01
   8.84836806e-01  4.97287009e-01 -7.99312872e-01  9.84838749e-01
   8.46581282e-01 -9.30465678e-01 -8.42710228e-02  2.82874520e-01
   4.41878027e-01 -1.61456232e-01  2.17673135e-01 -5.92075421e-01
  -2.08079673e-01  2.43593212e-01 -7.79496181e-01 -7.52385210e-02
   9.41774786e-01 -2.68860824e-01 -6.13408210e-01  4.43522503e-01
   2.00609335e-03 -4.26017994e-01  4.06902797e-01  5.97939395e-01
   2.97827785e-01 -6.61314221e-01 -4.01520139e-01 -8.96398044e-01
  -2.85952768e-01  3.47602513e-01  4.24407123e-01 -7.72345924e-01
   2.47739261e-01 -1.44412088e-01 -1.63624641e-01  1.63895760e-01
   2.10228061e-02  4.60741867e-01  9.02682785e-01 -4.57038034e-01
  -8.84752904e-01  4.95362136e-01  5.24583969e-02 -2.49257339e-02
  -5.07127197e-01  4.67189368e-01  2.74249267e-01 -7.10249196e-01
  -3.49231819e-01  1.19966869e-02 -8.12823877e-01  6.80258971e-01
  -6.79412901e-01 -3.61860113e-01 -9.57051966e-01  7.06470561e-02
  -4.63782501e-01  3.15932685e-01  7.36274777e-01 -2.84264515e-01
  -4.82664252e-01  2.94548177e-01 -3.99264499e-01 -6.00251545e-01
   3.38437236e-01 -1.79141224e-01 -4.53083203e-01  6.23260401e-02
  -5.66749536e-01  9.78178640e-01  4.33052631e-01 -7.26298956e-01
  -2.18104956e-01  2.38436729e-01 -7.75858113e-02 -6.70773565e-02
   4.32224623e-01  7.43247331e-01 -9.22538942e-01 -4.15482144e-01
   9.71747279e-01  3.21232711e-01  8.35605518e-01 -8.57655355e-01
  -3.97680004e-01 -9.25690523e-01  5.61282381e-01  8.97365133e-01
   4.38056564e-01 -6.02294412e-01 -7.01600593e-01  3.09991634e-01
  -2.55982375e-01 -7.20342157e-01 -5.48307686e-02 -2.84849240e-01
  -1.80458442e-01  8.68401450e-01  6.41329213e-01  2.78837231e-01
   5.31507406e-01 -2.40555797e-01  2.38716957e-01 -5.24895990e-01
  -6.44934844e-01 -4.84542941e-01 -2.42779159e-01 -2.10761667e-01
  -7.98503029e-01  8.72714090e-02 -7.34188286e-01  1.95719570e-01
  -7.14395003e-01 -1.35506912e-01 -1.89859009e-01  2.24635780e-01
   5.11704054e-01 -8.97215620e-01 -4.76839062e-01  6.34118382e-02
  -6.71482386e-01  8.25780607e-01 -9.46405148e-02  3.75019008e-02
   4.62602212e-01 -1.34748361e-01  4.55412570e-01 -1.21045312e-01
  -5.41466339e-01  3.84256578e-01  4.18475773e-01 -7.10145694e-02
  -7.65828025e-01]]",[93.68801221]
"[[ 0.43767546  0.52460166  0.54919337  0.59417651  0.11790823  0.5091919
  -0.57878839  0.65185286 -0.52073684 -0.92224816 -0.25083443 -0.56538511
  -0.49645639 -0.8331397   0.45541725  0.11298875  0.94222196  0.54070774
   0.57406224 -0.84534988  0.76346243  0.56429528  0.95281625 -0.79899861
  -0.76606052 -0.02502132  0.45196273  0.37892965  0.87362199  0.76556105
   0.1584122   0.61921949  0.00431071  0.73884823  0.17872859  0.08849472
   0.58990001  0.5582246  -0.71776078  0.92206229 -0.52930148 -0.81260879
  -0.48244441 -0.66874216 -0.75375028  0.0837601  -0.92302886 -0.15185956
   0.49954118 -0.2448511   0.80514413 -0.22335929 -0.15639831 -0.85059735
   0.41060435  0.34450821  0.02176917 -0.14316316 -0.6314837  -0.09718757
  -0.55772181  0.23869291 -0.83943482 -0.9732176   0.79985878 -0.95315398
  -0.3465533  -0.71624195 -0.24150669 -0.43978386 -0.64046361  0.81995117
  -0.35343362 -0.38340802 -0.82383171 -0.24645596  0.25179737 -0.87201571
  -0.17405166 -0.29247795 -0.5403835   0.84406879  0.85426635  0.17293467
  -0.49392261 -0.32525758 -0.651387   -0.40618547  0.19115887  0.82931232
  -0.42515897 -0.647643    0.03452081  0.72565861 -0.79892539  0.78916957
  -0.47579495  0.95858186 -0.51981654  0.3637097   0.54609706  0.10804626
  -0.73756993 -0.53343717 -0.28754668 -0.69756903 -0.85879088  0.10542158
   0.3516486  -0.2489674  -0.4384539   0.14147786 -0.63528892  0.32555874
  -0.39656546 -0.33235615  0.68269059 -0.02093215  0.02054622  0.26163167
   0.68730442 -0.01292169 -0.72320182  0.66212459 -0.95168082  0.37044088
  -0.56011614  0.7893077  -0.95905617  0.97256708 -0.75762669  0.43563951
   0.82440247 -0.83907882 -0.05057451 -0.97450009 -0.15710246 -0.06130977
  -0.48321117 -0.29098974 -0.23767741 -0.79830526  0.6941001  -0.73653413
  -0.19116981  0.00608651 -0.29087882 -0.7642575   0.24278447  0.13770427
  -0.47671912  0.65741198 -0.94949435 -0.34403859 -0.20385154 -0.42728406
   0.29740467  0.57400218 -0.24559122 -0.84297499 -0.20109012 -0.84376951
   0.95352075 -0.66413872 -0.11717277  0.30311115  0.70446657  0.39650615
  -0.10125081 -0.73297797 -0.14008248 -0.4659443   0.01971147  0.64452188
  -0.8000655  -0.5752643   0.37011289 -0.34924798  0.82506768  0.71318104
  -0.75819681  0.50195869  0.82981042  0.24637655  0.728004   -0.99393494
  -0.80393737 -0.43993633 -0.29778121 -0.52046573 -0.97129147  0.10174717
   0.59712359  0.3130387  -0.38470483 -0.1340874   0.47847682  0.59727505
   0.31407601  0.89686896 -0.38176604 -0.70128453 -0.42793203  0.92951532
   0.79137348  0.61875436  0.60577754  0.62950035  0.43219501 -0.14321336
  -0.31609027 -0.03848068 -0.36186777 -0.27304946 -0.15885224 -0.68237834
  -0.06231956 -0.52220926 -0.74939062  0.78370548 -0.76444345 -0.67098728
   0.08564718  0.64699559  0.32156752 -0.07955907  0.94491889 -0.72438539
  -0.78494881  0.75392549  0.49893101  0.23632108 -0.14163708 -0.04699765
   0.43737261 -0.44278938 -0.23291875  0.78615247  0.7523903  -0.09232359
   0.89627998 -0.39111628  0.34762568 -0.43832878 -0.39511504  0.06882664
   0.02626138  0.45352954 -0.13493292  0.53333955  0.82302891  0.38429245
  -0.13499109  0.98384805  0.81764372 -0.7331997  -0.83157534 -0.83827619
   0.51934525  0.19380887 -0.95694973 -0.09304743  0.59561145  0.86199872
   0.77962489]]",[93.20278773]
"[[ 0.99498033 -0.06456244  0.92684315  0.77898282 -0.09242195  0.53797074
   0.8975912  -0.65440988  0.51854343  0.02745965 -0.83125511 -0.72491156
   0.04270892 -0.18710864  0.21123489 -0.21834559  0.38991511  0.75719398
   0.33389274 -0.88013235  0.44189327  0.15940686 -0.74662506  0.53578247
   0.56059212  0.39322081  0.36610367  0.91816443  0.56014489 -0.69890606
  -0.37898214 -0.71879368  0.49949941 -0.60215803 -0.04725396  0.45125907
  -0.20645825  0.66117537 -0.40892931 -0.59716816 -0.16146675  0.30039165
   0.59281922 -0.54962498  0.37700242 -0.66248405 -0.33345616 -0.15798979
   0.13646678  0.66970622 -0.22426029 -0.88288087 -0.62821269 -0.59435505
   0.17686088 -0.21471093  0.71333711 -0.17453312 -0.7072823  -0.77611017
  -0.6384058  -0.82912568 -0.40531841 -0.80303361  0.3175529   0.76943434
  -0.42769995 -0.1212564   0.28381854  0.31960824  0.78171879  0.54459109
  -0.70638014  0.18539617 -0.59204119  0.25226657  0.1180032   0.07331223
   0.62245499  0.62950776 -0.59720255 -0.90775029 -0.21996059 -0.76193527
  -0.32924411 -0.41430332  0.39578582  0.44194818 -0.97305054  0.81068937
   0.34855755 -0.72256088 -0.69860281 -0.78316144 -0.62368403  0.17219568
  -0.78051659  0.04124303  0.0164987   0.41519238 -0.71601555 -0.34069959
   0.72409228 -0.83924056  0.50983124 -0.97907579 -0.23651082 -0.29226782
   0.32175414 -0.85208729 -0.92573221  0.24762572  0.24485625 -0.96470392
   0.67643114  0.06600883 -0.10935553  0.44118197  0.31766436 -0.71824259
  -0.18780397  0.13706228 -0.52551799  0.28564695  0.8346347  -0.8515203
  -0.70182055  0.46894683 -0.94613446 -0.77003087  0.5592649  -0.20043972
  -0.19414414 -0.88573398  0.26756199  0.8553357   0.61478441 -0.37757314
   0.43878359  0.65918306  0.79342375  0.18473735 -0.6025276  -0.78072418
  -0.1215038   0.03028768  0.0446877  -0.39257992 -0.55411076 -0.22957857
   0.87793824 -0.41788733 -0.06722587 -0.5731263  -0.73958428 -0.79269094
  -0.91174961 -0.89641222  0.27292863  0.91558843 -0.91902811 -0.52875161
   0.26973708  0.93310993  0.23388403  0.02481945 -0.64876869 -0.04487332
   0.22078395  0.18469785 -0.23885124 -0.95964081  0.88100844 -0.93642233
  -0.41024374 -0.93033757 -0.10570337 -0.3322107  -0.30963501 -0.39571171
   0.70555331 -0.579806    0.09285156  0.95337185  0.93850028  0.41936101
   0.2489485   0.85584604  0.13657114 -0.48449608 -0.5677849  -0.15463865
   0.09355641  0.4118802   0.42180373  0.90875122  0.63561901  0.91295574
   0.66039923  0.56592391 -0.52009063 -0.47200149 -0.86104962 -0.59952183
   0.26549248 -0.95382084  0.09881252 -0.84867837  0.22458577 -0.94737941
  -0.57138938  0.89249517 -0.57774903  0.74111023  0.83493259 -0.03640546
  -0.24014919  0.75366035  0.5798185  -0.63284696  0.04864268  0.69118118
   0.91365725 -0.43856506 -0.96044542  0.56691945 -0.9147794   0.33635275
   0.46703353  0.35270723 -0.02549751  0.82310819  0.61078128  0.40615795
   0.04393689 -0.61499138  0.16610603  0.52748937  0.50987606  0.9932573
  -0.35062483  0.0444828   0.08033999  0.18797639  0.29814465 -0.11950445
   0.89044535 -0.28915281  0.24214863  0.07623935 -0.64138366 -0.61125596
  -0.60111531  0.77068401  0.02709582 -0.10316899 -0.81811672  0.25757415
   0.26296608  0.89470756 -0.8346979  -0.29711126  0.37436353 -0.34324828
   0.68351405]]",[93.36956208]
"[[-0.73447459  0.73503965  0.1346219   0.27052085  0.58469633 -0.10184861
   0.25067578  0.31214543  0.24611477  0.70066816 -0.23268914  0.40941794
   0.40341711 -0.2974878  -0.11140128 -0.83918087 -0.97069241 -0.53929977
  -0.52294692  0.99455401 -0.72591501 -0.07379001 -0.23956695  0.21055899
   0.35437231  0.03250088 -0.29831199  0.98469715 -0.74393675  0.07519689
  -0.24059113 -0.89895244  0.22008434  0.41454476 -0.26693199 -0.08246653
   0.95769496  0.25970901  0.91902077 -0.22104853  0.25786338 -0.04223397
  -0.41227377 -0.4553485   0.42117551  0.06886259  0.31330326  0.34354638
   0.42995849 -0.15657753  0.10366668 -0.67975051  0.93113681  0.38547651
   0.60989074 -0.39467384 -0.77490113 -0.97217482  0.01636103 -0.5799591
  -0.04671727  0.02736975 -0.75169903 -0.27606696  0.17336675  0.90814463
  -0.75891585  0.6662847   0.79940292 -0.89383874  0.42706861  0.75337324
   0.09826492 -0.27478414 -0.34432816 -0.44316041  0.12595969 -0.49364763
   0.76861944  0.06250221  0.8102393  -0.13911262  0.81684732 -0.05001359
   0.62750868  0.3071286   0.46930411  0.22787111 -0.19315947  0.38677287
   0.06691764 -0.98537636  0.88996148  0.68055065 -0.21950896 -0.20588503
   0.7811941  -0.24689893  0.12993212 -0.22306288 -0.71015335  0.81114423
   0.6056598  -0.81654139 -0.60859447 -0.57047543 -0.61653533 -0.31308815
  -0.1832303  -0.23589679  0.98995687  0.62125149 -0.53030604  0.14237688
   0.21889399  0.44158024  0.31314712  0.55688669  0.32928799 -0.078316
   0.64070159  0.16053825 -0.6737362   0.14491517  0.33808613  0.00898732
  -0.72336414  0.94204512 -0.20490539 -0.48046566 -0.09007449 -0.39381056
   0.32397313  0.1879543   0.98544451  0.74134441  0.29307217 -0.43715061
   0.76958564 -0.27861191  0.27777174 -0.29209827  0.49109703 -0.58870739
   0.42481304  0.83729113  0.03968389 -0.91612968 -0.999923    0.49031066
  -0.85091549 -0.01065968 -0.82331276  0.29336712 -0.9130061  -0.35900251
   0.22654137  0.46946006 -0.45510345 -0.20355284  0.91401551 -0.59918462
  -0.59683041  0.51430138  0.65647795  0.42788733  0.60221173  0.74375254
   0.84863821 -0.1247185  -0.99000057 -0.7655009  -0.47233513 -0.78835871
   0.81871967 -0.15029542  0.74980582 -0.9038732  -0.51414492 -0.41473068
   0.49185843 -0.06432832  0.57403938 -0.35184846 -0.13748569  0.86561074
  -0.75890089  0.55702169  0.81219522  0.52327242  0.64494367  0.40250407
  -0.2633558   0.13201846 -0.50079149  0.09067195  0.70466868 -0.02617491
   0.47143068  0.76148182  0.2210864   0.48606308  0.29529576 -0.52309223
   0.50035308 -0.95705316 -0.01629553  0.37833197 -0.74247614  0.96019369
  -0.87744173 -0.23010915  0.03192254 -0.4376986   0.56912372 -0.53864456
  -0.11615947  0.43686435 -0.06337855  0.62235639 -0.47349233  0.40656669
   0.29891111  0.47013234 -0.29967454  0.30806457 -0.34074326 -0.66085761
  -0.4502722  -0.39773149  0.81686946 -0.47885256 -0.99129017  0.96115485
  -0.53141102  0.92977608  0.86321586  0.28112591  0.92790079  0.57277001
  -0.42238007 -0.40621037 -0.38595796  0.87557978 -0.84469775 -0.26524534
  -0.53449242 -0.19743331  0.01650124  0.39506022 -0.7572502   0.60308875
  -0.52176323  0.02628005 -0.09684796  0.55985903  0.51019467  0.35980556
  -0.30324662 -0.66316441 -0.20209839 -0.14134764 -0.03270519  0.7732085
  -0.55681462]]",[93.40956741]
"[[ 0.13439531 -0.34322873 -0.09837123  0.91103634 -0.5050996  -0.67950895
   0.91727877 -0.89235982 -0.23594917  0.10154904 -0.2551085  -0.80162266
  -0.66186761 -0.0619822   0.32142521  0.99487229 -0.23596335  0.83148755
  -0.14060187 -0.96991521  0.38523407 -0.97373757  0.72862741 -0.12335598
  -0.36733934 -0.1125703   0.24576762 -0.49012487  0.25886063 -0.23912381
   0.7093051  -0.66685088  0.89734291  0.36419114 -0.23984649  0.48896233
  -0.14527889  0.01861407  0.60169963 -0.95831114  0.67128529  0.48279499
   0.31289673  0.85499982 -0.93449419 -0.2634449  -0.37560801 -0.1148737
   0.16981816 -0.62920718 -0.59110642 -0.50201296  0.51142856  0.40134557
   0.26017097 -0.16133195  0.09487389  0.76122855  0.98821871  0.71388069
  -0.65861638  0.95202971 -0.73692402 -0.71093882 -0.61582828  0.30990027
   0.19318492  0.62255763  0.58877277  0.99082437  0.30265125  0.32752397
  -0.35735738  0.87716731  0.75554587 -0.81723233 -0.54243476  0.91493404
   0.99601572 -0.21626383  0.09857887  0.9600509   0.34315413 -0.94809242
  -0.1767429   0.70868059 -0.34452115 -0.36148087  0.97737344 -0.78109625
   0.59268039  0.60001737 -0.06678795 -0.97606729 -0.05750905 -0.1630192
   0.90020381 -0.96576555  0.58755772  0.52944308  0.57781863 -0.02999081
  -0.38117507  0.19772673 -0.64382062  0.71043074 -0.65687851  0.3492857
   0.81142426 -0.04122281  0.6689446  -0.97003366  0.91919226 -0.47035013
  -0.18340746 -0.52839907 -0.79173823  0.77101543  0.65071504 -0.9073466
   0.89599284  0.80533902 -0.84131857  0.59231912 -0.11351836 -0.47686578
  -0.66896042  0.61749001 -0.90385848 -0.11385714 -0.94475543 -0.6956523
   0.07431013  0.72274514  0.66718012  0.30331581 -0.11243358  0.3461029
   0.86173089 -0.74146991  0.89419295  0.90383964 -0.72947089 -0.49994762
   0.79721219  0.2606447   0.7623223   0.11445177 -0.77779064  0.93286522
  -0.74197281 -0.60545235 -0.3881021  -0.34950938  0.41987424  0.17060651
  -0.36203435 -0.78608565 -0.81377552  0.75146531  0.54587474 -0.40287892
  -0.04369554 -0.66730048  0.80080787  0.66385724 -0.00123702  0.6884799
  -0.26316414 -0.55592394  0.25587885 -0.81002992 -0.33781299  0.79947865
   0.73880586 -0.82028836  0.2591659  -0.86568251 -0.40802163  0.88554416
   0.62734208 -0.88546543  0.98317276 -0.54257549  0.51667181 -0.92414995
   0.74028183 -0.20202004  0.56166672  0.67439528  0.62492402  0.22475908
   0.69601728 -0.91214417  0.48386726  0.14314703 -0.36106643 -0.59417507
   0.89588389 -0.56342133  0.20096559 -0.11820529 -0.7660755   0.98475367
  -0.47103346 -0.50826334 -0.1574082  -0.28367293 -0.22899097  0.86896637
   0.58578564 -0.65662358 -0.49877595  0.13210804  0.40371677 -0.7827322
  -0.8641973  -0.32190609  0.54351935  0.7298708   0.24005549 -0.45528625
   0.42848713 -0.48973537  0.97297873 -0.96822601 -0.99286845  0.08694253
  -0.84478662  0.34848629  0.17243504 -0.48853703 -0.6330882   0.63974282
   0.64740874  0.11688241 -0.25167903 -0.04052975 -0.59834658 -0.68880657
  -0.29946433 -0.85777202  0.56613274 -0.51476611  0.00699577 -0.29263191
  -0.67731488  0.05880579  0.87321477 -0.12146185 -0.04603996  0.53220983
  -0.63245554 -0.61488351 -0.66475645 -0.27639416 -0.28908453  0.76771586
  -0.56015349  0.91259602 -0.27833055  0.49470552  0.36269864  0.72419043
   0.14372239]]",[93.32772933]
"[[ 6.49987709e-01 -8.32055402e-01 -2.98209847e-01  2.57181701e-01
   8.21791982e-01 -1.56409404e-01 -1.97928772e-01 -2.92705775e-01
   2.27175224e-01 -5.46482974e-01  1.52864551e-01  9.79383093e-01
   7.37623494e-01  3.53108551e-01 -7.91079990e-01  6.88545526e-01
  -7.22764226e-01 -2.42184919e-01 -1.49892293e-01  6.18133853e-01
  -9.73663952e-01 -9.67126618e-01  7.40454902e-01  9.21915211e-01
  -9.93794879e-01  1.50541865e-01 -9.70689500e-01  7.39565517e-01
  -1.20385782e-01  3.69526217e-01  2.72041531e-01 -5.98557974e-02
   5.66860287e-01  7.53898718e-02 -8.30646818e-01  5.40322040e-01
  -4.34646357e-01 -7.80866960e-01 -9.53980295e-01  4.83195139e-01
   1.82337219e-01  5.56207332e-01  4.98152266e-02  1.33785522e-01
   1.42009410e-01  7.25350520e-01  6.70251177e-02  4.94632326e-01
  -4.29973164e-01  2.24210739e-01 -8.06246671e-01  4.01783057e-01
   7.94299328e-01  4.57705112e-02 -4.72406290e-01  5.90997122e-01
   3.28312257e-01 -4.77678587e-01 -8.30100343e-01 -5.18617641e-01
   1.47009965e-01 -7.24366881e-02  5.14820810e-01  3.74202188e-01
  -6.99787740e-01 -8.75478856e-01  7.79982873e-01  9.37088731e-01
   5.45283236e-01 -1.39280964e-01  3.16741085e-01  3.09699257e-01
  -8.61210532e-01 -6.06700822e-01  4.42359219e-01 -1.30285558e-01
  -6.46393620e-01  9.71239234e-01  1.70951174e-01  5.94031311e-01
   2.05695104e-01  7.85780141e-01 -2.24194590e-01  6.87705949e-01
   5.69044489e-01  7.68356409e-01 -6.33121234e-01  3.31897959e-01
   3.86851684e-01  1.50649471e-01 -7.99051992e-01  9.77433473e-01
  -7.26546389e-01 -2.87759882e-01 -4.77374353e-01  4.19605012e-01
  -6.76516868e-01  4.07388669e-01 -9.45364050e-01  2.33727263e-02
   5.69105255e-01 -8.78992747e-01 -3.32262092e-01  6.69633472e-01
  -4.66929891e-01 -7.26693333e-01 -1.53867677e-02  2.54964757e-01
  -9.57159452e-01 -7.88407640e-01  3.41954882e-01 -2.39104020e-01
   8.28204942e-01  8.28245091e-01  5.47006125e-02  2.67689753e-01
   9.67078413e-03 -4.06871101e-01  7.47986704e-01 -8.83497392e-01
  -5.87804972e-01  3.13168523e-02  3.62528855e-01  7.21540462e-01
   6.88171092e-01 -4.83249005e-01  2.88374593e-01  6.29053285e-01
  -8.09938727e-01  8.03835550e-01  2.29077315e-01  6.81358680e-01
   5.32994929e-01 -4.93272989e-01 -5.34580789e-01 -3.74042981e-01
  -3.77378027e-01  9.58562634e-01 -4.04495096e-01  9.27417944e-01
  -7.44072104e-01  7.39004948e-01  7.64257109e-01 -7.38063043e-01
   3.95401302e-01  2.14086756e-01  4.76992388e-01 -6.49829952e-01
  -5.65724766e-02 -2.65312972e-02  1.44077194e-01  8.31029921e-01
   5.57291598e-01 -2.10379060e-01  7.65545030e-01  7.15230107e-01
  -2.64256573e-01  6.33557264e-01  5.47698602e-01 -5.82791217e-01
  -9.85205457e-01 -3.26724185e-01 -6.12863474e-01 -6.98394923e-01
   8.18384549e-01 -2.99420789e-02  5.23949688e-01 -6.68017117e-02
  -1.16898962e-01 -1.56109084e-01  9.30676943e-01  4.01953547e-01
   4.20281846e-01 -3.12638497e-01  7.73831006e-04 -5.13939605e-01
  -5.69103806e-01  2.33319180e-01 -3.26266356e-01 -8.14574090e-01
  -3.34156488e-01 -6.56400326e-01 -3.93001101e-01  9.98458472e-01
   4.82920962e-01  2.53627513e-01 -6.91823848e-01  1.45173562e-01
  -6.93608753e-01 -6.17152234e-01 -4.06467127e-01  5.79674713e-02
  -8.40669173e-01  9.15083843e-01  8.30549900e-02 -3.39120254e-02
  -9.29046529e-01 -6.19079040e-01  3.60595547e-01 -7.38051039e-02
   9.61267016e-01 -8.08727225e-01  6.95809587e-01 -5.53719680e-01
  -2.12737809e-01 -3.18631321e-01 -9.90350905e-01 -2.00175579e-01
  -6.86992867e-01 -8.40422050e-01 -7.71107544e-01 -6.50023952e-01
  -7.69903559e-02  8.52916972e-01 -5.51682032e-02 -6.96066113e-02
  -6.57785138e-01 -1.81072783e-01 -1.45565249e-02 -5.46410710e-01
  -7.10925901e-01 -1.90717701e-01 -1.67385848e-01  2.75024859e-01
  -9.10077679e-01  8.33810086e-01  6.88304752e-01  1.79866956e-01
   8.09427745e-01  8.35365366e-01 -1.05713826e-01  2.00715714e-02
   7.76296787e-01  9.55488853e-01 -1.34300845e-02 -5.56759490e-01
   5.81957974e-02 -6.89047893e-01  6.98091722e-01  4.69840089e-01
  -4.01864385e-01  3.38473842e-01 -5.28062550e-01  7.62435671e-01
   8.34580764e-01 -4.98306421e-01 -7.57293251e-01  1.26156152e-01
  -4.36897381e-01 -9.65479671e-01  5.25433211e-01  6.31461217e-01
  -9.15708536e-01  6.46670058e-01  8.44956995e-01  2.57410918e-01
  -4.81812076e-01  3.75886221e-01 -7.79076372e-01 -7.16198378e-01
   5.01096834e-01  9.75846160e-01 -9.86452682e-01  3.09259026e-01
  -7.95393166e-02]]",[93.20278773]
