Simulation,Generation,Best Fitness,Mean Fitness,Std Fitness
1,1,91.88801221164346,34.03029584262298,35.3483583589216
1,2,91.91859563501554,61.09952197774592,24.946959719223045
1,3,91.91859563501554,77.7213926617641,15.080435235969498
1,4,93.40956741322127,88.46732558089165,4.20979519312298
1,5,93.40956741322127,90.0059188077254,1.8529920007899399
1,6,93.40956741322127,90.87438591829549,1.3715933785763232
1,7,93.40956741322127,91.56558447102115,0.30681226346783946
1,8,93.40956741322127,91.61160595938547,0.30691335312310175
1,9,93.40956741322127,91.63198791913192,0.32686326104621716
1,10,93.40956741322127,91.6328055913613,0.3266107511165337
1,11,93.40956741322127,91.64244093582003,0.33222776149016714
1,12,93.40956741322127,91.64297236113283,0.33202691538640006
1,13,93.40956741322127,91.67210093616697,0.3624730372848701
1,14,93.40956741322127,91.69272292109736,0.37628875043585663
1,15,93.40956741322127,91.69272292109736,0.37628875043585663
1,16,93.40956741322127,91.71470049056936,0.40281769293276454
1,17,93.40956741322127,91.72343535006597,0.4013351108573611
1,18,93.40956741322127,91.7668846222692,0.4224711649206445
1,19,93.55657488308074,91.81074388644211,0.46919971187408943
1,20,93.55657488308074,91.81716641419548,0.46814330872734056
1,21,93.55657488308074,91.88720850091164,0.5004975093595074
1,22,93.55657488308074,91.91778139367742,0.5114411733510619
1,23,93.55657488308074,91.92922741730449,0.5145516673544638
1,24,93.55657488308074,91.96349759984476,0.5165927188232307
1,25,93.55657488308074,91.98749190992513,0.5186204095227962
1,26,93.55657488308074,92.00384570159453,0.5122619253380449
1,27,93.55657488308074,92.0587192294956,0.49828999733920204
1,28,93.55657488308074,92.09407841322971,0.49242299728881683
1,29,93.55657488308074,92.11597702000877,0.4834901451388357
1,30,93.55657488308074,92.14985389612113,0.47299726874799497
2,1,93.2070431491098,57.696124715396984,35.00501893028574
2,2,93.2070431491098,79.71097061496879,15.163102764034663
2,3,93.2070431491098,88.83605155270139,1.8845346946147559
2,4,93.2070431491098,89.38129666000982,1.9944362631548374
2,5,93.2070431491098,89.73678454125935,2.0137623426299225
