Simulation,Generation,Best Fitness,Mean Fitness,Std Fitness
1,1,66.01354799471557,3.327692349670112,16.273836334838
1,2,66.01354799471557,14.005665307225177,20.151071055993643
1,3,66.01354799471557,22.173429416823584,18.846449247142537
1,4,94.78506424239102,31.479488527586412,16.73626539429719
1,5,94.78506424239102,35.76196847091545,14.72268143626208
1,6,94.78506424239102,39.08255269945349,12.313901194012693
1,7,94.85833644349734,41.259425471770584,12.479923224356344
1,8,94.85833644349734,42.076216029261566,11.671452657873893
1,9,94.85833644349734,42.60962295007343,11.09995573942744
1,10,94.85833644349734,42.880370834656986,11.046936133205888
1,11,94.91859563501554,43.89232247637678,11.9175794709651
1,12,94.91859563501554,44.51788093728676,11.475647302878034
1,13,94.91859563501554,45.59750875777773,11.466492310676292
1,14,94.91859563501554,46.048373615945074,11.793522234704872
1,15,94.91859563501554,46.40947308277981,11.780125597004032
1,16,94.91859563501554,46.410938747256175,11.78087622768568
1,17,94.91859563501554,46.414842657269084,11.778454233208189
1,18,94.91859563501554,46.77046410823018,11.753495437403211
1,19,94.91859563501554,47.220429680900494,11.760676050779516
1,20,94.91859563501554,47.222194382609686,11.759533522432736
1,21,94.91859563501554,47.402331641764874,11.76943189451271
1,22,94.91859563501554,47.76184282585266,11.851792345024755
1,23,94.91859563501554,48.03367560851055,11.95512234628794
1,24,94.91859563501554,48.21630427754388,11.954988739513785
1,25,94.91859563501554,48.478491220226886,11.91289694511619
1,26,94.91859563501554,48.66149740623131,11.972010260941781
1,27,94.91859563501554,48.93199263190102,11.922291708448153
1,28,94.91859563501554,49.030470967237754,11.890651333746934
1,29,94.91859563501554,49.846386232128104,11.970697258060772
1,30,94.91859563501554,50.112630317166314,11.827824216753385
2,1,75.07041085661011,0.6141829203974495,15.733867317616273
2,2,94.78506424239102,11.502308079635343,22.142056876594417
2,3,94.78506424239102,19.683703117256385,22.002780312784846
2,4,94.78506424239102,25.40953978660078,20.045582173706194
2,5,94.78506424239102,30.765101744803307,17.448789576229945
2,6,94.78506424239102,34.454616110872124,17.352794331442198
2,7,94.78506424239102,38.03030417451231,16.188020246276796
2,8,94.78506424239102,39.7340198855911,14.623051938046252
2,9,94.78506424239102,41.435678930843935,13.913597432199953
2,10,94.78506424239102,41.713732729038036,13.647115343644812
2,11,94.78506424239102,43.32106640359699,12.437612792645163
2,12,94.78506424239102,45.2878347778318,11.029169385541662
2,13,94.78506424239102,46.01337642759599,11.179861142922974
2,14,94.78506424239102,46.47041161549725,11.504993551516273
2,15,94.78506424239102,46.65627677096865,11.530681462198869
2,16,94.78506424239102,47.01806769367782,11.569917511141368
2,17,94.78506424239102,48.09545681487054,11.759666364403254
2,18,94.7959933129232,49.016792675708274,12.58563340302212
2,19,94.7959933129232,49.28902730801746,12.462669747579534
2,20,94.7959933129232,50.189249187167206,12.977188382764645
2,21,94.7959933129232,51.05828535698697,13.53052696324449
2,22,94.7959933129232,51.240280250591134,13.490396139591859
2,23,94.7959933129232,51.33105411432477,13.438258190393288
2,24,94.7959933129232,51.33105411432477,13.438258190393288
2,25,94.7959933129232,51.687364433129915,13.287096605686235
2,26,94.87603602059674,52.88932026850661,14.414308058377433
2,27,94.87603602059674,53.25159935927396,14.22549156330896
2,28,94.87603602059674,53.43247875378698,14.272848785569407
