generation,mean_pairwise_distance,variance_diversity
21,4.700352187028873,0.058101442982823374
22,4.763545903585782,0.05913181142739617
23,5.143859255957922,0.06683867815647877
24,5.228432345082798,0.06821747213097978
25,5.590533804698735,0.0748835846476759
26,5.637240877570694,0.07610680610427877
27,5.716299810705279,0.07871001739083272
28,5.9272927107960145,0.082737402351004
29,5.295152657191796,0.07129135438024689
30,5.295152657191796,0.07129135438024689
0,13.310508503652445,0.3313575859039116
1,12.786543044374875,0.31854154457997885
2,12.598270145359654,0.30974452718721923
3,12.685497839581984,0.31272906436698966
4,12.613249844026898,0.30681687527026674
5,12.349637773670095,0.2973665837415129
6,12.37599920262846,0.2983633742854874
7,11.956809971667468,0.2831888591325421
8,11.43823549633907,0.2678929737487728
9,11.039474262430197,0.25744817228172356
10,11.070568873892233,0.25883522297638234
11,10.878306693697326,0.2553739892653839
12,10.758405159487442,0.2537014755855641
13,10.258973150596605,0.2381695037947711
14,10.311980125646317,0.24016857996192043
15,10.258562790493494,0.23611400828372855
16,10.211014304323713,0.23500586836367032
17,10.494491223317231,0.24426392005696562
18,10.553016646559202,0.24564342718565782
19,10.37734940961276,0.23959554000001876
20,10.104226252924107,0.2311508863969149
21,9.909433870247929,0.22213852267482595
22,9.909433870247929,0.22213852267482595
23,8.940427575006938,0.19703247418485406
24,8.587384009860074,0.18443818826988403
25,6.714256333326852,0.1323610442789411
26,4.705382323915021,0.08144461928476698
27,3.1447627675509624,0.05090796210342571
28,2.915573289293577,0.04115892448561347
29,2.748632742921239,0.04193545619651453
30,1.9997919479933874,0.030631065932344215
0,13.278014649959678,0.32975367256990495
1,13.066584100735158,0.3304420837691704
2,12.608143142545886,0.31715703358411085
3,12.342547790017626,0.3082876730697366
4,12.111924059135182,0.29711677053660895
5,11.598591318414881,0.2777426307581769
6,11.755572236575059,0.28233392164269344
7,11.46200175235498,0.26999311948797955
8,11.186162838956347,0.2631942212958324
9,10.555826348975748,0.23860945900596855
10,10.611602510653967,0.24028428014271513
11,8.940768429756828,0.1945275823535812
12,7.057451452116116,0.15013088933717794
13,6.101716272964208,0.1251225127155255
14,4.9562770559510385,0.1000434625414001
15,4.367476174631532,0.08526384616043098
16,4.513810914704257,0.08797241955445154
17,5.233773343909356,0.09980810681724814
18,5.611489400681909,0.10898548075962292
19,6.248854052252578,0.12077372824722428
20,6.248854052252578,0.12077372824722428
21,6.696944067172506,0.12823667360146265
22,7.033733426080823,0.13453141980243616
23,7.084292124834394,0.13607721235336775
24,7.084292124834394,0.13607721235336775
25,7.1212385346960865,0.13795298394404734
26,6.005178124497764,0.11503886818376947
27,4.694996905054411,0.08739372584176873
28,4.694996905054411,0.08739372584176873
29,4.1169765918969645,0.07206392661021425
30,4.077324051804015,0.06894986838323544
0,13.278059722162798,0.32978086500730164
1,12.497201382560533,0.30709744674238554
2,11.985227587535052,0.2855056912478107
3,10.903601474002445,0.2442004252977038
4,10.15650593494848,0.2138251164714337
5,9.608846096294915,0.19636009851421804
6,8.821065380576334,0.17385723708864942
7,8.85870875328147,0.17474510512616553
8,8.701526035147012,0.1682828732114509
9,8.146205892287023,0.15103360905239605
10,7.894157629193996,0.1449644440926586
11,7.914424569427437,0.1456521617740165
12,7.5674339071102175,0.13407567809284393
13,6.509518524431352,0.10817748131857885
14,4.706235987509561,0.07831138811087894
15,3.764872454422074,0.062337613861484224
16,3.058544432406187,0.04849085871253004
17,3.128216632196317,0.050374358345799126
18,2.044233643594788,0.028943181513901083
19,1.3436785945076328,0.019849449695202213
20,0.6570751398833574,0.00754664838876689
21,0.6570751398833574,0.00754664838876689
22,0.6599749246037574,0.006104443366307082
23,0.48244948155667544,0.0044806045245221636
24,0.24116243732153217,0.002793398974002308
25,0.24116243732153217,0.002793398974002308
26,0.20096587988037323,0.001905503464200259
27,0.5123099133654669,0.005110276592562695
28,0.3403557339723903,0.003746996418730758
29,0.3403557339723903,0.003746996418730758
30,0.41875075645533927,0.004198969705338032
0,13.227812092079928,0.3272622934131228
1,12.40957087609076,0.29516953357242726
2,12.439525339493041,0.2960884122958679
3,12.379288293021649,0.2942074998028566
4,12.210971545821034,0.29057235087863054
5,12.349767005165688,0.2963641283913117
6,10.70211465091945,0.2455589325882857
7,7.336988377791397,0.14634978636152268
8,4.034373053977865,0.05539858259855964
9,3.1550915402321085,0.03644009938442088
10,3.32630941964633,0.03914821661881985
11,3.2500323280523533,0.03680733708508259
12,3.2500323280523533,0.03680733708508259
13,2.627925562058933,0.028957411642416088
14,2.2855016165196673,0.024485568423577995
15,1.8313622766841684,0.019255864881136637
16,1.3476582991254944,0.013721454673928485
17,1.2457944097794185,0.012412159748119512
18,1.1050758814456993,0.01055315596745227
19,0.8672336204048017,0.0076524296847190676
20,0.872944924375344,0.007848096036691924
21,1.1660159275205702,0.009828726138103244
22,1.0573667653662981,0.009779667091055967
23,0.9586401511120161,0.00860242710673207
24,0.914301417978793,0.00844831121515254
25,0.8229280166934432,0.007640173761336861
26,0.5305095763587634,0.004638778838078745
27,0.7330270137347907,0.006018424553396741
28,0.829774946640653,0.006928467349771137
29,0.8767640613328919,0.007200330628377449
30,1.0503094819954537,0.00907372329714626
0,13.218125820116741,0.32679791204559616
1,12.9781595443946,0.3240486489925377
2,12.705830975023105,0.3154234818898739
3,12.019268922202047,0.2924919255858742
4,11.206004480139521,0.2635755472568133
5,10.176321215234122,0.23388077776824873
6,10.216286116571494,0.2344487589258829
7,10.336953374132506,0.23343809835451226
8,10.005396608657264,0.22092198771753624
9,10.149408917451678,0.22588260966098023
10,8.51335705574252,0.18688853293608582
11,4.558245151468416,0.09527092337437099
12,1.5651757518248235,0.026372681314436576
13,1.0650645088819894,0.018494014109090937
14,0.11185991051842163,0.0011686333193752256
15,0.29789184918978545,0.0028226798536077303
16,0.5548530117560093,0.006059755330813903
17,0.9861337298053836,0.012227083627129431
18,0.9072257990750777,0.011686749308326442
19,1.4584987244416658,0.019718448627182215
20,2.025036622457896,0.028422180666008528
21,1.7400196451134815,0.02402245842231305
22,2.389787745650224,0.03307458362470581
23,2.297433257961098,0.03094777417773914
24,2.016747048711898,0.027291158751298512
25,1.744584481061199,0.024395453594207608
26,1.7004173111137906,0.023306226833055825
27,1.9414338124714472,0.028183060985841245
28,2.221080824737261,0.0299640128370566
29,2.0732393795434594,0.028943176846080602
30,3.43831853651922,0.04913036142646719
0,13.255909018980077,0.32865903503617455
1,12.082175546412671,0.28943043401924345
2,10.516097970471687,0.23535690281121036
3,9.144763709424717,0.20153787441587234
4,6.71278130655682,0.14364712451328854
5,6.8775718044763225,0.1496344724522786
6,7.603216096378764,0.16222375515420814
7,7.746932873797419,0.16442411752707112
8,7.746932873797419,0.16442411752707112
9,8.10994037819763,0.16817333142090493
10,7.244989691032469,0.1409702588967573
11,5.968960126038523,0.10517066983455459
12,5.968960126038523,0.10517066983455459
13,5.996955055318458,0.10087517601573796
14,5.068868374500363,0.07636831336220576
15,4.4822953839396815,0.06420368801010572
16,4.4822953839396815,0.06420368801010572
17,4.114206184596766,0.05161996706065533
18,4.079856215029076,0.05027992876833304
19,4.169920492405723,0.05225420864396914
20,4.169920492405723,0.05225420864396914
21,4.586545825067891,0.055171180239496534
22,5.1441984384224035,0.06552696348123699
23,4.832344558487034,0.060694517228143216
24,4.896649691871631,0.06215414965922071
25,4.535583256158156,0.056202413568825035
26,3.1440042511369732,0.039217846214427796
27,2.609933378648817,0.033168048976011895
28,1.1337665495745926,0.01310101640407443
29,0.7503018034825191,0.008024306964368578
30,0.5484793372036871,0.005909677381580788
0,13.35732811166191,0.33370935929922907
1,12.681041726324809,0.3099464784141769
2,12.721683216767028,0.31138235222441357
3,12.991885996044438,0.32416159675297823
4,12.758861080892048,0.31455813992911374
5,12.771185196038678,0.3152551795027986
6,12.831389213178378,0.3178900601943153
7,12.321064772276749,0.29933065177020646
8,11.435748011453967,0.2734700184538096
9,10.713124000886076,0.2517160482913007
10,9.799172599855966,0.2313377580052776
11,8.654985912871052,0.20189393708138048
12,7.078224239556199,0.16214233063452607
13,4.103075013275066,0.09117639459106336
14,4.103075013275066,0.09117639459106336
15,2.975319089799662,0.06389641379164777
16,2.6288637602395175,0.05944875727773314
17,1.5915009014458028,0.03706455661949189
18,1.225108574197724,0.02921595406759051
19,0.47123862168729047,0.00839346094597324
20,0.6674361455778383,0.010190032753046434
21,0.21529091886877838,0.002186552328185905
22,0.2995549918624326,0.002836170842575727
23,0.21989948955952685,0.002281166026998485
24,0.33020677490034067,0.003445218590303922
25,0.4616768035418103,0.005096540286375022
26,0.3594669802523015,0.004320346863783366
27,0.948752057376786,0.012625978301127775
28,1.055649138418445,0.013906472981166013
29,0.9335626033425825,0.012220394396143667
30,1.2886788867049825,0.016824035481722184
0,13.319905374469194,0.3318340115004815
1,12.834637878582862,0.31704528557726847
2,13.013969259781051,0.3281037199511353
3,12.97133250399699,0.3253708425473646
4,12.32904093629474,0.30241442323669804
5,11.86521901415474,0.28585373911516876
6,12.009845871260342,0.29132899166903364
7,11.928997041334782,0.2870517080639845
8,11.935262204425682,0.285589664906761
9,11.860232497373739,0.2834758879960473
10,11.863020317774446,0.2835977460850013
11,11.286608245976172,0.26924113177351566
12,10.767734317146164,0.2553267267919753
13,9.42106662001098,0.2163633959028448
14,9.625717209453706,0.22255486590224147
15,9.077337771324462,0.2102320892945943
16,7.4023701719662895,0.15793660804001977
17,6.825884570680768,0.1307437197663993
18,6.907553052832823,0.13313649157234778
19,6.714414929267786,0.12457906622259673
20,6.071369676911681,0.10583149726072685
21,6.71620273279036,0.11678482360128156
22,6.7443061816496295,0.11746713450258131
23,6.687438845038455,0.11589684981232268
24,6.607303735747052,0.11543375548455126
25,6.6637254579612195,0.11670459844889271
26,6.6637254579612195,0.11670459844889271
27,6.660870669465912,0.11783892087175969
28,6.504627588300922,0.11848254783345494
29,7.218924731869118,0.13238703995799775
30,7.338448401096014,0.13521125751298102
