Simulation,Generation,Best Fitness,Mean Fitness,Std Fitness
1,1,48.013547994715566,31.19014404296781,11.989004715950461
1,2,48.023649090702065,40.20068968628768,3.95129502207995
1,3,48.013547994715566,41.269165077167024,4.279404026285262
1,4,56.64389233930411,43.12866532486278,4.812717444526106
1,5,56.64389233930411,43.66771195974018,4.829266709505075
1,6,75.26990021702643,44.130796796956204,6.145155597964568
1,7,57.013547994715566,43.60042052326598,4.987863330508229
1,8,57.165189262937396,45.58313897347982,5.939939501577786
1,9,66.01354799471557,48.192192055883304,6.2429758503943376
1,10,66.01354799471557,48.553259056889175,6.477298644482316
1,11,66.01354799471557,50.187793243031564,7.5603768910783895
1,12,66.01354799471557,51.975898981157286,7.763830601200847
1,13,66.01354799471557,54.03503535389979,8.030983276926014
1,14,66.01354799471557,54.035524511901805,8.030069758168782
1,15,66.01354799471557,56.00211530641568,8.283766684218955
1,16,66.01354799471557,57.33555117501013,7.8790991191158435
1,17,66.01354799471557,57.604272598210684,7.919168440327614
1,18,66.01354799471557,57.69349926617666,7.757823818104525
1,19,66.01354799471557,57.95853564595365,8.661294239367493
1,20,66.01354799471557,59.89439648963702,7.792006657208679
1,21,66.01354799471557,60.95737831550699,7.187683797015369
1,22,66.01354799471557,60.95737831550699,7.187683797015369
1,23,66.01354799471557,62.199652988952515,5.917288484549735
1,24,66.01354799471557,62.92807799463259,5.990409704557616
1,25,66.01354799471557,63.351519134148,5.771181309626423
1,26,66.01354799471557,63.351519134148,5.771181309626423
1,27,66.01354799471557,63.4322464308687,6.273941133175453
1,28,66.01354799471557,64.15840247503131,5.593461015500439
1,29,66.01354799471557,64.356551934696,6.094534898159507
1,30,66.01354799471557,64.356551934696,6.094534898159507
2,1,57.26020708782077,32.4134750286881,14.598072008012286
2,2,57.26020708782077,43.16920854894982,6.956329622485449
2,3,57.26020708782077,44.69365959868926,7.1345727501637555
2,4,66.19788162462294,47.05070381327168,7.853366299037867
2,5,57.26020708782077,48.13671534144501,7.511520543064012
2,6,57.26020708782077,48.22902969752107,7.45255031883863
2,7,57.26020708782077,49.58869999799714,7.025093803893612
2,8,57.269900217026425,51.77584799493061,6.4484640636658614
2,9,57.269900217026425,51.87667261626558,6.578280404270338
2,10,57.269900217026425,51.96724124488452,6.461084399782368
2,11,57.269900217026425,52.68730566653744,5.69717789616675
2,12,66.26990021702643,53.31725874687222,5.945169797292511
2,13,66.26990021702643,54.22931354725916,6.060569098625604
2,14,66.26990021702643,54.22969075167376,6.060330832934398
2,15,66.26990021702643,55.04939257416728,7.054439447664854
2,16,66.26990021702643,56.77161014240001,5.914721434636632
2,17,66.26990021702643,58.010582176543686,5.543716252921359
2,18,66.26990021702643,58.01850210669565,5.554933040300001
2,19,66.26990021702643,59.51734365679482,5.144044381521144
2,20,66.26990021702643,60.79945642584646,5.686166426057699
2,21,66.26990021702643,62.15119607900774,4.815918368582622
2,22,94.78506424239102,62.43634771926139,5.795844593344239
2,23,94.78506424239102,63.65773165958505,6.45437465749803
2,24,94.78506424239102,64.94985754699715,5.994986427534402
2,25,94.78506424239102,67.17507204336229,8.173607733587666
2,26,94.78506424239102,67.17654840335035,8.173430768050245
2,27,94.78506424239102,71.11800042704435,11.16072582297724
2,28,94.78506424239102,73.15149697954135,12.968040301736593
2,29,94.78506424239102,76.69706702053467,14.632704516303464
2,30,94.78506424239102,76.69706702053467,14.632704516303464
3,1,48.013547994715566,32.16704964532495,11.753397926430145
3,2,66.01354799471557,41.113232693246374,6.3279504874797325
3,3,66.01354799471557,41.817920461319055,6.31466495173738
3,4,66.01354799471557,42.905960025725165,6.745094998866506
3,5,66.01354799471557,44.61522120922321,7.494828098657805
3,6,66.01354799471557,44.70745352859148,7.479367615139787
3,7,66.01354799471557,47.491842061048565,8.512339607935939
3,8,66.01354799471557,51.076061361470366,8.57059150680099
3,9,75.04157530697022,54.771934107448594,8.09112716450906
3,10,75.25060701409174,55.14031758248572,8.1761046433011
3,11,75.25060701409174,56.935899598399985,7.376448336625387
3,12,75.25060701409174,57.20350017962334,6.107400151531166
3,13,75.25060701409174,58.279098173616774,7.74610461447514
3,14,75.25060701409174,58.369694592897424,7.677550302044218
3,15,75.25060701409174,57.3900303055324,8.82001085035439
3,16,75.25060701409174,60.01162897876247,8.472597910846094
3,17,75.25060701409174,63.00131955027,7.825065235753486
3,18,75.25060701409174,63.09165856578676,7.807778718630567
3,19,94.79051384715858,65.32988020697007,9.991457324134913
3,20,94.79051384715858,68.07892257048357,9.925710562937892
3,21,94.79051384715858,68.95508320238022,11.60328719424519
3,22,94.79051384715858,68.95508320238022,11.60328719424519
3,23,94.79051384715858,73.48409417223763,13.040747563075762
3,24,94.9001335721758,77.29787743074849,13.772528412958907
3,25,94.9001335721758,85.4810906897384,11.492968779008836
3,26,94.9001335721758,90.13589244935591,9.332521784711465
3,27,94.9001335721758,92.94814302429673,5.960356528986978
3,28,94.9001335721758,93.16210193495544,6.251705047182976
3,29,94.9001335721758,91.89800122971617,8.120274308724234
3,30,94.9001335721758,93.33338298997363,5.408293633276481
4,1,57.23167900420623,33.20888974056574,12.008715271003656
4,2,57.23167900420623,41.85988413140717,6.416262547209345
4,3,57.23167900420623,43.28973902237596,5.89485532100698
4,4,75.01354799471557,45.26522689674526,7.064289716511406
4,5,74.50927646549749,47.40866169278781,8.204749949818055
4,6,74.50927646549749,47.86159960292234,8.281126276056746
4,7,74.50927646549749,50.68829081531155,9.500031801964864
4,8,75.07307397402958,55.00283640856572,11.497078318311006
4,9,75.07307397402958,58.27393529487281,12.339872378415434
4,10,84.62111423509887,58.64036905180361,12.570593620392314
4,11,84.62111423509887,65.11809929445376,12.029680857058393
4,12,84.62111423509887,70.61083885894828,9.228179955409326
4,13,84.62111423509887,72.02121401314798,7.763661870967605
4,14,84.62111423509887,74.06467066692247,4.992882909880196
4,15,84.62111423509887,74.94280386565875,2.90061902078674
4,16,92.09955642660931,75.11870666526987,3.365161368069699
4,17,92.09955642660931,75.49356300494422,4.7316930543170574
4,18,92.09955642660931,75.84490487421652,5.791936402500949
4,19,92.09955642660931,77.37709331498267,6.286635533372167
4,20,92.09955642660931,77.37709331498267,6.286635533372167
4,21,92.09955642660931,78.50805607439456,7.362991067332383
4,22,94.78506424239102,80.32701283749859,8.14027311660122
4,23,94.78506424239102,82.05491556283474,8.405107797695955
4,24,94.78506424239102,82.05491556283474,8.405107797695955
4,25,94.78506424239102,85.25233651775333,8.228550675519996
4,26,94.85250552318655,87.70997640152356,7.317005608966682
4,27,94.85250552318655,89.07557512713049,6.80286674761256
4,28,94.85250552318655,89.07557512713049,6.80286674761256
4,29,94.85250552318655,90.30817225444207,5.9086268393760255
4,30,94.85250552318655,90.52653828779479,5.754357084237938
5,1,48.023649090702065,28.515346316361505,12.519161913274184
5,2,57.89405452609942,39.27780307342619,8.366976573846012
5,3,66.08920335595947,45.0764533731545,7.492266467752403
5,4,66.08920335595947,48.42469035023925,8.97723766912489
5,5,86.06775481255198,51.3218078226715,10.54766832841907
5,6,86.06775481255198,55.85043266499276,11.26423276396497
5,7,86.06775481255198,56.120331654032896,11.180897959711817
5,8,86.06775481255198,60.36903584859193,10.915101798359315
5,9,86.06775481255198,63.38989853459093,10.01828086562935
5,10,86.06775481255198,66.19029998882907,9.882723902181638
5,11,86.06775481255198,66.28210292041439,9.755361508124654
5,12,86.06775481255198,68.51454562166813,10.873049734779752
5,13,86.67307397402958,73.70006302311594,11.890062068569348
5,14,94.85250552318655,79.83525074984601,9.853551114944105
5,15,86.67307397402958,81.21127643909242,8.787525021465544
5,16,86.06775481255198,81.81133514822415,8.203962829278082
5,17,86.06775481255198,81.81148704987909,8.203670457087338
5,18,86.06775481255198,82.77558485590562,7.893749222939272
5,19,86.06775481255198,84.04581351701127,6.306177765514557
5,20,86.06775481255198,85.21660320971147,3.5304342604947383
5,21,86.06775481255198,85.21660320971147,3.5304342604947383
5,22,86.06775481255198,85.10397685318657,3.881942365830176
5,23,86.06775481255198,85.52118188637192,2.3831120630689555
5,24,86.06775481255198,85.48472099418379,4.081521522640872
5,25,86.06775481255198,85.48472099418379,4.081521522640872
5,26,86.06775481255198,85.67066412131585,3.0580870568258387
5,27,86.06775481255198,84.78869644167975,5.654482458503734
5,28,86.06775481255198,85.19761772834603,4.947813265818384
5,29,86.06775481255198,85.19761772834603,4.947813265818384
5,30,94.78506424239102,85.75450087872534,3.705309416000204
6,1,57.013547994715566,38.241791186404484,7.957057951429041
6,2,57.013547994715566,41.45045111827233,4.713303982683364
6,3,75.01354799471557,45.03165053179557,7.839119810554471
6,4,75.01354799471557,48.98707393834427,11.16208386220123
6,5,75.01354799471557,49.1684298519051,11.071265577648242
6,6,94.9001335721758,57.18029060905052,16.09896987099234
6,7,94.9001335721758,66.77547538517004,16.863168572318155
6,8,94.9001335721758,77.57275082507334,12.272226329268388
6,9,94.9001335721758,82.15845380277447,11.214564043097711
6,10,94.9001335721758,84.81322962414086,10.996575186147762
6,11,94.9001335721758,87.46668756460468,10.014217734430488
6,12,94.9001335721758,87.46668756460468,10.014217734430488
6,13,94.9001335721758,88.97141570139352,9.729665708430026
6,14,94.9001335721758,90.25196053735695,8.954794911696327
6,15,94.9001335721758,92.02184598096123,7.1744100652317115
6,16,94.9001335721758,92.70948495087758,6.22123584395204
6,17,94.9001335721758,93.12399971301633,6.235636652041624
6,18,94.9001335721758,93.8985144751551,4.332589600287307
6,19,94.9001335721758,94.2062461867043,3.9715429547806322
6,20,94.9001335721758,94.31407063988638,4.238642988193602
6,21,94.9001335721758,94.68668808010581,1.9775546031184863
6,22,94.9001335721758,94.29611486245827,3.379792874145331
6,23,94.9001335721758,94.60085369047593,2.873301991613269
6,24,94.9001335721758,94.8928437540281,0.026571076439950138
6,25,94.9001335721758,94.89076094884307,0.029803042724034428
6,26,94.9001335721758,94.89388515662064,0.024731941267964384
6,27,94.9001335721758,94.69350512427991,1.9723973559529389
6,28,94.9001335721758,94.2973834439422,3.384755879718229
6,29,94.9001335721758,94.69142231909485,1.9722330394655034
6,30,94.9001335721758,94.50877088529087,3.768563431564881
7,1,57.19788162462294,36.8190715382066,10.548369701335858
7,2,57.26020708782077,43.91598059881838,8.630851259519876
7,3,66.01354799471557,48.88986072422651,9.0749877661462
7,4,94.78506424239102,53.35819624963954,9.311508851835939
7,5,94.78506424239102,56.827938928945514,7.8058034476097395
7,6,94.78506424239102,56.918466182840206,7.861861766875953
7,7,94.78506424239102,58.582461143363226,10.277578127690719
7,8,94.78506424239102,61.24480253913299,11.07440565062687
7,9,94.78506424239102,69.31179060664056,15.884298757149649
7,10,94.78506424239102,77.76679507795487,16.983208635377572
7,11,94.85250552318655,88.42747814875572,12.920686567229867
7,12,94.85250552318655,92.96439539238374,6.730355118075146
7,13,94.85250552318655,94.0164407904627,4.4470552407958035
7,14,94.78506424239102,94.58984787699232,1.9423783108932413
7,15,94.85250552318655,94.59119670260823,1.9425368144500212
7,16,94.91859563501554,94.78840928305148,0.019771358649780663
7,17,94.91859563501554,94.50393205560579,2.8377029560317335
7,18,94.91859563501554,94.78774838193318,0.01618852217429108
7,19,94.91859563501554,94.59327115448748,1.9421499522230743
7,20,94.85250552318655,93.93230697286191,4.864814935238838
7,21,94.85250552318655,94.21610978749965,3.992326813107275
7,22,94.85250552318655,94.5026102533692,2.8375248846616903
7,23,94.85250552318655,94.78718878850763,0.010795366861101677
7,24,94.85250552318655,94.7889254743739,0.014565528274969085
7,25,94.91859563501554,94.78987292804977,0.01916254261239392
7,26,94.91859563501554,94.78852410243388,0.016952561414537156
7,27,94.91859563501554,94.50284422939625,2.841741358233614
7,28,94.91859563501554,94.5005883363857,2.843950968126472
7,29,94.91859563501554,94.78907018416976,0.022778749196404217
7,30,94.91859563501554,94.50526869097239,2.8445172704449218
8,1,57.17399989261955,23.956194858974627,16.364283042567767
8,2,75.01354799471557,43.67474017356312,11.502065456475162
8,3,75.01354799471557,49.89292620966317,11.061493804289514
8,4,75.01354799471557,55.68519405860632,10.3190644407277
8,5,75.01354799471557,59.18383021335373,10.226008171085375
8,6,75.01354799471557,60.4303740015867,10.587943291271962
8,7,75.01354799471557,64.2819854097407,9.548809149922262
8,8,75.01354799471557,64.2819854097407,9.548809149922262
8,9,75.01354799471557,65.44191087959048,8.000651315221416
8,10,75.01354799471557,68.37971388297167,8.344633811479628
8,11,75.01354799471557,70.51967349730887,7.0925651907063525
8,12,75.01354799471557,70.51967349730887,7.0925651907063525
8,13,75.01354799471557,71.22405488211976,6.4830488480809105
8,14,75.01354799471557,72.02591366291475,5.685831714290409
8,15,94.9001335721758,73.0418037148219,5.383027598979987
8,16,94.9001335721758,73.0418037148219,5.383027598979987
8,17,94.9001335721758,74.21871814844769,4.57998669701305
8,18,94.9001335721758,75.28562866932938,5.914405840499404
8,19,94.9001335721758,75.13942782428741,7.586320092862215
8,20,94.9001335721758,75.13942782428741,7.586320092862215
8,21,94.9001335721758,76.2306670344915,8.704068184261276
8,22,94.9001335721758,78.8235406783588,10.758882651889717
