generation,mean_pairwise_distance,variance_diversity,entropy_diversity
4,12.754842174784933,0.30461323398105594,1.9565434955459815
5,12.752344214016928,0.3044793934597032,1.9661528342671173
6,12.71924285473177,0.30287201231111904,1.9703544477808996
7,12.691709564417192,0.30155818615949853,1.9646034433685866
8,12.730998061787554,0.3034286880708888,1.954333410955652
9,12.73829267612016,0.30374282311969525,1.9437355101943228
10,12.676511337714267,0.3008238347685947,1.9359593771768369
11,12.692669313137529,0.30155019709626885,1.9313678012441662
12,12.718531878405962,0.30276757956439615,1.940578265442305
13,12.747300762760583,0.3041286165511418,1.9367128939562848
14,12.744330107866553,0.3039766958064351,1.9417246736643483
15,12.76571514318634,0.30501658992037534,1.9442280199460342
16,12.755236951564882,0.30451059880670833,1.943854931819269
17,12.74791405352932,0.304191098563099,1.938560732481812
18,12.773048009138646,0.30536934768064045,1.9405356637027704
19,12.781001383823668,0.3057545762950968,1.944160314881474
20,12.785833887886467,0.30598175065882094,1.9409914327856417
21,12.794793197710861,0.3064019327684104,1.945844056315379
22,12.790620907253164,0.3062014212130317,1.9451285532503566
23,12.798366051628044,0.30657374886136946,1.9445926863483107
24,12.810378847674025,0.30714904113212976,1.9403946976682258
25,12.808303142214541,0.3070247388324336,1.946167616103963
26,12.79594408440779,0.3064452971743089,1.9434904999828229
27,12.775052463606384,0.30546811211424346,1.9404980920239852
28,12.78740636680217,0.30606350963344997,1.9446745522940443
29,12.788715182496105,0.30612300554945293,1.949864025489677
30,12.793841561903566,0.3063628806494165,1.9471791388270847
0,13.329851077457525,0.33235157560000594,2.25687906053865
1,13.010439631200155,0.3170628137607427,2.0665758941788464
2,12.90474650439619,0.31189780634589204,2.013762425494319
3,12.823735234832629,0.3080355597615693,1.9078714896469582
4,12.785110106093837,0.3061482091514597,1.8794844346610464
5,12.639057290975755,0.29920927038228023,1.8511672072515488
6,12.661968349109532,0.3002250123784977,1.8687174281190984
7,12.672241182155698,0.30067001914687724,1.8773463215325166
8,12.610690133110557,0.29775611941904195,1.8581033762147436
9,12.678148779394016,0.3009465070052736,1.8692470872759737
10,12.675719001472975,0.30081297367013143,1.8700361144674702
11,12.681883037688435,0.30106316024252217,1.8689087752570115
12,12.719582186851069,0.30284938735476147,1.8714911963235141
13,12.678775864935172,0.30093389351351935,1.8649993238143352
14,12.693775987789248,0.30164663679090453,1.863237574748356
15,12.712693710442482,0.3025261887455614,1.8592603784176913
16,12.704934144339834,0.30215843712739754,1.8545869435434021
17,12.75768097558277,0.3046672569865215,1.861611175368407
18,12.768827018516099,0.30521306090954214,1.8673654299271483
19,12.783198788774143,0.3059098718869067,1.8664972875835388
20,12.783795685770023,0.3059423906940763,1.867372647112635
21,12.769189723871087,0.3052398964142602,1.868670489011875
22,12.781065483237878,0.3057822327639227,1.8666932977680806
23,12.776763940238643,0.3056001911106383,1.8701291779170437
24,12.769034550963395,0.3052323697032437,1.868537524908953
25,12.761931340285042,0.30489054024410805,1.8727033317468498
26,12.768694317741051,0.3052146613646167,1.8745457835342314
27,12.769535044577637,0.305252158078186,1.877706004929142
28,12.765622069620612,0.3050716530414884,1.8827539280492211
29,12.773688992326418,0.3054475928157936,1.8861574767078715
30,12.76281021290432,0.304921177073336,1.8875566637695245
0,13.298140064351468,0.3307711596202688,2.255872201330672
1,13.271786473887135,0.3296182343213514,2.1707601040941826
2,13.084130857087398,0.32050067606929483,2.0848265507885504
3,12.864869527122917,0.3099599945266164,2.0307215320625143
4,12.721899739781886,0.30316171035116246,1.9617294710520405
5,12.6660017955587,0.30048872849436575,1.9577556898364148
6,12.656086906500152,0.30000042901166224,1.952856973612591
7,12.577255289314826,0.29625906173410554,1.9316660544005817
8,12.54237319404162,0.2946465328791822,1.919862575999658
9,12.568259246968006,0.29583244406791187,1.923852203808165
10,12.563584344610545,0.2955921113512457,1.925511711031775
11,12.510006270785318,0.2930546571865923,1.9231879935137732
12,12.526519593224283,0.29378318901388084,1.9346535718120879
13,12.549826898316004,0.2948802961983205,1.9345797475952726
14,12.548904744993344,0.294810059179795,1.9413051856106596
15,12.560454519629577,0.2953656007230932,1.9490198401510543
16,12.572306435359826,0.29592170454122774,1.9452378748141221
17,12.534857042181669,0.2941766512578426,1.9437262058661804
18,12.553725266036203,0.29505658330870305,1.9464413736157178
19,12.558076132622384,0.2952580506796908,1.945942052160973
20,12.592618550456688,0.2968677184286061,1.9450610003462865
21,12.588735816526054,0.29667880483055853,1.9468632174120413
22,12.565849985628514,0.2955978525269711,1.9470508043450836
23,12.559647471334275,0.29529698133104576,1.94370652412578
24,12.552408175549056,0.2949528481951527,1.941773421967849
25,12.547235677426121,0.29472234482022713,1.9387904284512147
26,12.559884465762376,0.2953215908164508,1.9380972934978071
27,12.585067385176277,0.29651400447810544,1.9358111387597414
28,12.59282546077029,0.29688027206089607,1.9355462680188986
29,12.587831401186975,0.29664202190472533,1.9336693221187222
30,12.605283837382446,0.29746396151086174,1.9371983949817257
0,13.30150114511608,0.33091000774844964,2.2556335097573905
1,13.21900196301604,0.32700710923868576,2.1465357263961686
2,13.082371656044899,0.3203884096791186,2.095330920812403
3,13.081506075138648,0.3203561304600447,2.081403059089133
4,12.851088174729783,0.3093405455384053,1.9873124324164908
5,12.767643875069934,0.30534286520991766,1.945085593841233
6,12.69828079138287,0.3020073157316786,1.9192045091486782
7,12.647748479905756,0.29960310393017725,1.9158721257401696
8,12.591063128837988,0.29688982675214776,1.9095801261962362
9,12.62549318206597,0.2984992625688366,1.919321097617585
10,12.609982493831799,0.2977358038692843,1.9262159847363411
11,12.666139072370031,0.30037190422585275,1.9395952614198724
12,12.67915821858644,0.30099450891658924,1.9266923077821443
13,12.673489846898851,0.300714450967309,1.9342990342044948
14,12.694514178982798,0.30167597411917896,1.9340151346129941
15,12.672659573104768,0.30067589726463206,1.9366904252598858
16,12.671072455182115,0.3005565193708894,1.9388323936533112
17,12.717807520770181,0.3027669627794391,1.938536076286888
18,12.685331402353766,0.3012409161937376,1.9365840702590122
19,12.674948429846356,0.3007558503859031,1.9328284658454364
20,12.687041117956811,0.3012994420029295,1.9383538846621313
21,12.6899626186407,0.30144455354907124,1.9395883087560137
22,12.695823707063655,0.301731996785724,1.9429769923842521
23,12.719255987618398,0.3028372203191483,1.9398746469856634
24,12.717471259284892,0.3027288135702595,1.9434988472398216
25,12.715299046289887,0.3026242345581353,1.9438173829551384
26,12.727442967207226,0.30320141095176795,1.941597493908154
27,12.733335637069827,0.30347986480726336,1.9413945331853535
28,12.743190968402343,0.30394472056466565,1.9429362467945357
29,12.742350963774326,0.3039064733969794,1.9397305686420778
30,12.74675192928326,0.30410160993230906,1.9407177042444608
0,13.232615307596491,0.32750354452829517,2.2543507677050054
1,13.083343912136217,0.3204513551847532,2.1513848368869724
2,12.85262413739011,0.3094192686502076,2.0567413515865702
3,12.638185624248155,0.2991998844633215,1.9505880783535543
4,12.357136997967423,0.2860053731860521,1.8448893594991427
5,12.451853045301304,0.29038798008819344,1.8750484925544075
6,12.529075553118009,0.2939202476122441,1.892150325786261
7,12.541612914501554,0.29450588571945974,1.9002328933669517
8,12.586656537663927,0.29662084414897133,1.9115742867047623
9,12.635545935118394,0.29892199861118957,1.9156846325551422
10,12.604146669566767,0.2974346652300634,1.9082102073851026
11,12.659507402412183,0.30003600354712806,1.9189499880175351
12,12.667656192207177,0.3004056514604901,1.9134393309371451
13,12.6723841291534,0.3006292952687264,1.913420674309937
14,12.715820433103477,0.3026829423970932,1.9204817107335141
15,12.71750253379253,0.30276845047123613,1.923130270687693
16,12.690820873487848,0.3014849326187381,1.915723607360493
17,12.68763784214301,0.30132767248423836,1.9174958277555774
18,12.69231117002014,0.3015529985963626,1.9175716380439662
19,12.715055464129545,0.30262138309409303,1.9200990904131996
20,12.722745003057968,0.30298678660575495,1.9207837635499576
21,12.728207117425503,0.3032343165650095,1.9249841628028064
22,12.741688389516383,0.3038759546567438,1.9287881423533293
23,12.73731875819627,0.30367311680874765,1.9276221222359555
24,12.725953541488055,0.3031249768696175,1.928472953976316
25,12.742722539720688,0.30392246518711613,1.9272986707264823
26,12.764526285878517,0.3049734473095471,1.9278168145764045
27,12.747584918219093,0.3041740055930268,1.9267029451655562
28,12.748900978444162,0.3042417643595569,1.9293193133289182
29,12.736815731629306,0.30367099138549547,1.9288838349358508
30,12.735463675328514,0.30360522962197356,1.9287059086881315
0,13.281510015076675,0.32996048774122483,2.2584467483502046
1,13.130209146712218,0.32270608113946253,2.1450031366073
2,13.001384229411638,0.31659453092274614,2.0326226106328336
3,12.73920032388252,0.3042271556270721,1.8937056700189658
4,12.504517308730923,0.2931932462379347,1.805302492546916
5,12.519242645487406,0.29380672242433525,1.8270515040042754
6,12.543274202366284,0.2947613051836842,1.809200982756273
7,12.621741516900903,0.29837860180248216,1.8249673289379755
8,12.665292920207945,0.3003606614317121,1.8390828682648233
9,12.755981345145367,0.30464288862498135,1.848596079686735
10,12.76309605022222,0.3050063259628114,1.8578115813892857
11,12.722466995317657,0.3030521689626986,1.8507992433017622
12,12.706113065095014,0.30234279607555126,1.8468093241048453
13,12.67368578264531,0.3008284755257441,1.853198854691794
14,12.74777454967767,0.30436229794227276,1.8641813489550259
15,12.757062611769541,0.30482535556759593,1.8722311680269648
16,12.773664721628387,0.3055683335079593,1.8789382754135886
17,12.720048947913396,0.3030337579185149,1.8706852526406368
18,12.746230693223062,0.3042599437318536,1.8779509031464081
19,12.721985009560521,0.30314066898338843,1.8709899258922642
20,12.72062619986502,0.3030532775878037,1.875963256232385
21,12.743784692878966,0.3041579982300812,1.8714530693247329
22,12.74596510988533,0.30426512536041783,1.8735081216939238
23,12.753933384658431,0.3046280840221578,1.8749297919181307
24,12.72783619616901,0.3033749270256914,1.8790418187621576
25,12.735560883157598,0.30371373740755947,1.8786456529495534
26,12.737633836212543,0.303808945690501,1.882229537228614
27,12.722143297582477,0.3030815392814904,1.8832105132100896
28,12.73097980486936,0.30348905493922895,1.8827791016938542
29,12.694242985648367,0.30171201178379614,1.8887764335892876
30,12.707313390864126,0.3023373508627544,1.8893910803814056
0,13.240692035692105,0.32792161526094654,2.257583641731464
1,13.112242503125046,0.32180801926218855,2.1916185792077596
2,13.003902519677752,0.31656511009893246,2.1031090251999855
3,12.72266003352929,0.30316691132234713,2.015887267170644
4,12.779142326938082,0.30582843106450297,1.9964847213321864
5,12.752127364405785,0.30453162571199205,1.9824427964042004
6,12.734240674246692,0.3036368568382265,1.9636467128334507
7,12.669375398530638,0.30055413752548976,1.9521381376683355
8,12.658431961270624,0.30000330839273104,1.9538071514361075
9,12.607523911675962,0.2976292223940367,1.9373419026322178
10,12.679255157463347,0.3009982632801125,1.9502231388369269
11,12.663520485711876,0.30022157221264867,1.9551206247163737
12,12.687185434198598,0.3013975916846862,1.9498109506096373
13,12.77169011024596,0.3054239523781566,1.9512814219160899
14,12.745709934780745,0.304149856092627,1.9521293742590482
15,12.753425976037985,0.3045418687507926,1.9470540764810258
16,12.770199512132306,0.30531765796890364,1.9557322026424002
17,12.751962017143196,0.30443824633228483,1.9538567510634206
18,12.751960350109075,0.3044260011311229,1.9524295574080472
19,12.751545166883322,0.30440574948246163,1.9522122860026838
20,12.749762362181169,0.30433117650613406,1.9503255196722733
21,12.742876083267829,0.3039899259343017,1.9463025626277124
22,12.760636227398729,0.3048393150264264,1.9436182010660918
23,12.74471407003076,0.30409186138642536,1.935471505470253
24,12.717814870911118,0.3028063521748689,1.9368524705699566
25,12.719656364299594,0.30289362046462576,1.9362191479026492
26,12.70804143016813,0.30234069741697295,1.9328867202744182
27,12.714271479856151,0.3026424467000684,1.936026916966727
28,12.723216303501628,0.30306252468598155,1.9386937366083075
29,12.718702418961264,0.30284939923361853,1.9395836319277067
30,12.721787708987497,0.30299095591030256,1.943306151793035
0,13.298481245224973,0.3307531017608614,2.255237486450151
1,13.096268721587501,0.3209782158478806,2.151028132593737
2,12.941022209035768,0.3135178810950017,2.087592208577081
3,12.747445869215603,0.30428835311650254,2.020823866900959
4,12.54650246825586,0.29486017435153955,1.9311018771306583
5,12.46519848195332,0.2910202407747424,1.922408150208155
6,12.463658193570078,0.2909093208020113,1.9182861498238808
7,12.440451343192711,0.2898350541694386,1.897240807448837
8,12.449248541834773,0.2901943515071577,1.8932045095235035
9,12.447819005039202,0.29012858338133696,1.896551944184388
10,12.455164887862042,0.2904416708365672,1.9096886979201064
11,12.477356147295922,0.291492909909785,1.9048150982098415
12,12.498534021240848,0.2924255545292373,1.8976288795306282
13,12.463872959958312,0.29083005766624614,1.9029684665258886
14,12.438208990671551,0.28965604535276596,1.9000068731459243
15,12.459661641949326,0.2906622787634048,1.9084207047207367
16,12.463956024624876,0.2908624136242081,1.9157779958747156
17,12.458212733201998,0.290563564054456,1.9152418865800445
18,12.47204084790559,0.2911895241559274,1.9203758243382105
19,12.479737536424128,0.2915525207244432,1.9197007854104506
20,12.475380120380347,0.29135134996832673,1.9206093452639899
21,12.480918075447383,0.29160908857120377,1.9178916448637606
22,12.4631646904231,0.2907768194492249,1.9176206649642362
23,12.435280362298593,0.28946152371599726,1.9101409814363748
24,12.414248319880283,0.2884753821624394,1.9055046595433096
25,12.40542977634474,0.2880695259683203,1.9029031218682961
26,12.41728085235689,0.28861338163060885,1.9028468223657438
27,12.431473118600081,0.2892751358295077,1.9042237298119011
28,12.428453255364875,0.2891376078150354,1.8997687325511672
29,12.434561281950833,0.28942315004123553,1.9010905554244317
30,12.441524527107633,0.28974539087552587,1.9002180531238173
0,13.27228061376031,0.3294608204791735,2.2575486507655667
1,12.975387067038671,0.315175320075895,2.12254421949787
2,12.918043525962373,0.3124148171612661,2.0851171640477406
3,12.807385263688676,0.30717301687358367,2.010762651135671
4,12.77154674712777,0.3054484842016977,1.986871384253597
5,12.68530902450948,0.30140099417753735,1.9277116048121818
6,12.580007044677112,0.2964220072834442,1.899047963400274
7,12.510644865077204,0.2931816672995067,1.8983773386320644
8,12.528125277123243,0.29393985622491225,1.9076685255279668
9,12.41668031795815,0.2887648342024712,1.8822452664047222
10,12.48113489932156,0.29169540220082707,1.9082500694092992
11,12.467357093641555,0.2910410692503351,1.8985068984650275
12,12.429950024700195,0.289303346731598,1.8968379514520266
13,12.428631485121617,0.2892342094671184,1.894664798098698
14,12.474124230168904,0.2913859031140531,1.886860202078286
15,12.438301897112881,0.2896965368622924,1.8807365008354793
16,12.493082155196245,0.292270523961704,1.8847617109397685
17,12.483160275931676,0.2918039754063017,1.8847099343168874
18,12.506783934289897,0.2928902431888585,1.8900065528090813
19,12.511299696614813,0.29310053050276463,1.888876220901147
20,12.518150224954603,0.2934004775897461,1.8814878910207102
21,12.516096611045356,0.29330371448735465,1.8839045567342363
22,12.522747015245491,0.29360187504575697,1.8899065778152748
23,12.5319697366632,0.294036873023079,1.8836910012591648
24,12.539431828217934,0.29438897148066195,1.884836779980862
25,12.538747875810436,0.29436872905469774,1.8736271440767869
26,12.51310920902514,0.29314695267448737,1.8744010950587862
27,12.503646428551807,0.29268446334192955,1.8721945513778753
28,12.533753035710973,0.29410139875690144,1.8685899989560222
29,12.532767823949492,0.29405271373355835,1.8676395557693473
30,12.535494375723752,0.2941816106039382,1.8678574516816062
