Simulation,Generation,Best Fitness,Mean Fitness,Std Fitness
1,1,39.013547994715566,-3.192581958968004,9.521458648306291
1,2,75.01354799471557,40.77561935832968,13.875871535821032
1,3,75.01354799471557,41.31792639530495,13.961941398263349
1,4,75.01354799471557,44.61853322398231,12.549558369180978
1,5,75.01354799471557,44.26917436028461,13.359474161017834
1,6,75.01354799471557,45.88223004615397,14.810675365525825
1,7,75.01354799471557,48.03432104916403,14.97641622117985
1,8,75.01354799471557,51.09087641744642,15.887304086220857
1,9,75.01354799471557,55.40488141238779,16.12523297022086
1,10,75.01354799471557,57.745245003677226,17.36673708674273
1,11,75.01354799471557,58.93153086103102,18.283167826815678
1,12,75.01354799471557,58.894540318645724,18.19639903873115
1,13,75.01354799471557,60.49482882482679,16.96585899816418
1,14,75.01354799471557,63.2731575621866,16.858769760182287
1,15,75.01354799471557,62.55407183414922,16.525517069939138
1,16,75.01354799471557,66.60053460717386,15.723648691767552
1,17,75.01354799471557,69.05404058029221,13.608177811946149
1,18,75.01354799471557,66.89847425195865,14.167538480800818
1,19,75.01354799471557,63.2400267968349,18.462268110076554
1,20,94.9001335721758,64.24441243465952,16.15522715242729
1,21,94.9001335721758,62.65210012065336,18.06351325449684
1,22,94.9001335721758,67.17874011788007,15.663458494853495
1,23,94.9001335721758,66.85570795877729,18.69495420620264
1,24,94.9001335721758,69.5009911147341,19.061764886308012
1,25,94.9001335721758,72.85640742103287,17.44415650044646
1,26,94.9001335721758,71.08485848211319,17.89358687719651
1,27,94.9001335721758,72.1265389077497,17.321138354110815
1,28,94.9001335721758,70.89076045172531,19.379814903506993
1,29,94.9001335721758,71.92378282387519,18.047687979595818
1,30,94.9001335721758,70.0885674129793,21.628882048496983
2,1,66.04157530697022,-3.1690486338560344,10.119129099348623
2,2,66.04157530697022,33.84813187257937,18.004835618372386
2,3,66.04157530697022,44.34533159191876,18.272361858955442
2,4,66.04157530697022,51.49123370323975,15.159694554300959
2,5,66.04157530697022,55.36588679102719,15.174632294444022
2,6,66.04157530697022,55.44081266106709,13.399033494516642
2,7,66.04157530697022,58.40827521900773,12.588229479809524
2,8,66.04157530697022,56.432498446339196,15.138028977215587
2,9,94.9001335721758,56.189744800024975,16.13098197586853
2,10,66.04157530697022,57.68577711815166,13.571319788155076
2,11,66.04157530697022,55.90177876605399,16.515371658088622
2,12,66.04157530697022,57.68021958329618,13.03544995020539
2,13,66.04157530697022,57.5903999075958,13.553333868108032
2,14,94.9001335721758,57.75127553626298,15.497775368180303
2,15,94.9001335721758,57.26465067226121,16.987447906980055
