generation,mean_pairwise_distance,variance_diversity
20,0.13632248012244963,0.0017356585283838039
21,0.0825264630868967,0.0006360859375977917
22,0.0825264630868967,0.0006360859375977917
23,0.0,5.0781667102223745e-31
24,0.0,5.0781667102223745e-31
25,0.11086633304672817,0.0011479651287920536
26,0.11086633304672817,0.0011479651287920536
27,0.3258798274403829,0.0033743217422069465
28,0.0,5.0781667102223745e-31
29,0.090710029153377,0.0007684930467090985
30,0.090710029153377,0.0007684930467090985
0,13.324516913005432,0.33204517080087614
1,13.32048281604981,0.33938477261491773
2,13.273314683168046,0.34044912863143767
3,12.980225231251026,0.3272015456618112
4,10.763561649930445,0.24900617983721451
5,6.9675870380606835,0.11984622982939606
6,6.24497172051285,0.09172894978299104
7,5.936878918834743,0.08291981641887576
8,5.209780375658227,0.07094035764552527
9,3.1289068104087105,0.039886267393436176
10,2.4713499580728917,0.030930193167248248
11,2.599793952455111,0.032886803906539835
12,2.809065103477621,0.03287044060275196
13,3.302750822447966,0.03839819750754327
14,3.5826810951702384,0.04019396873623823
15,3.6127529753620395,0.04094316622062578
16,3.787305474366578,0.042110293235013904
17,3.9969455828811324,0.04558338641736391
18,3.5023639725133977,0.03726112682208583
19,3.5023639725133977,0.03726112682208583
20,3.643925406756641,0.04040459441250427
21,3.5021035403168024,0.0372369448499338
22,3.1921327993184874,0.032578207782596534
23,3.3247380104570077,0.0350335229725862
24,3.1136841015969567,0.03341744330932856
25,3.5960462163999938,0.03877689273323485
26,3.4511662954852222,0.03672236359063748
27,3.5133480650478583,0.03810687183463014
28,3.6496890767045733,0.03925903836910551
29,3.541595568787765,0.03913459359654021
30,3.2129306894355567,0.03768318129277526
0,13.27976963905376,0.32985210696845446
1,13.171712555941927,0.33178488612884705
2,13.067389002835082,0.33138722182759006
3,12.790833751500783,0.3249944996335605
4,11.880478022128193,0.2896858297313388
5,11.882270763274393,0.288581153360424
6,10.591189776199801,0.23460758445202964
7,9.69769162178323,0.20356554500734303
8,6.926895778735942,0.13205657246702823
9,4.136823720893412,0.07378212746417899
10,1.7965883281751847,0.030748741124215752
11,0.5984713928341614,0.009347196781398054
12,0.20818059968703997,0.0020445087004497043
13,0.2166375392622279,0.0022054555423614737
14,0.0,5.141088295037538e-31
15,0.0,5.141088295037538e-31
16,0.0,5.141088295037538e-31
17,0.0,5.141088295037538e-31
18,0.0,5.141088295037538e-31
19,0.1067198117586183,0.0010637006641110352
20,0.0,5.141088295037538e-31
21,0.0,5.141088295037538e-31
22,0.24730737240709005,0.002873904205368884
23,0.35764691268195464,0.004041391026672563
24,0.47797864960376857,0.0054422170375484115
25,0.47797864960376857,0.0054422170375484115
26,0.36077211479757915,0.0041116310476949315
27,0.3518427535225524,0.0039334058248889844
28,0.23697999893615218,0.002649304266935535
29,0.23697999893615218,0.002649304266935535
30,0.11969908109530136,0.00133816899197254
0,13.302493597109875,0.3309569358311041
1,13.052601616062859,0.3272253021108304
2,12.841155133092952,0.3257812467645408
3,11.476407362483265,0.2835580089893883
4,10.615018282572482,0.24869445916217908
5,10.401168598392388,0.2405975794465374
6,9.749424677901846,0.22048042923698746
7,9.773251529596166,0.22018389970075425
8,9.496892877369458,0.21133307693064107
9,9.379578054609706,0.21022802761974382
10,9.208532909754325,0.20524657254362047
11,9.243745534395117,0.20558313314948182
12,9.658758708800981,0.2090072298604061
13,8.732480847220566,0.18042059443789163
14,5.820413704756063,0.11067293926193651
15,3.6604568477601696,0.046836128471243
16,3.4018087773435193,0.04320398870187838
17,2.2637641495345218,0.02744458061712505
18,2.3450657608597383,0.028370321039449982
19,2.3450657608597383,0.028370321039449982
20,2.59821941995288,0.03124506209202517
21,2.007390099733982,0.022752186718866595
22,1.8445521778009082,0.02129631735934007
23,1.8445521778009082,0.02129631735934007
24,1.7323790368976364,0.019755498700650676
25,1.5296455152779058,0.01730978341566416
26,1.7703082527771712,0.02064704081371746
27,1.7703082527771712,0.02064704081371746
28,1.763398520534576,0.021685920790302144
29,1.463729395238881,0.016937220357168256
30,1.4418733101984014,0.017719600945840127
0,13.369194967226273,0.33430611218287004
1,13.265994461397646,0.33747538308083397
2,10.893051723065858,0.2653194898250293
3,6.012989991488823,0.11224425614456578
4,5.833529530161959,0.10193868063595675
5,5.783888762899958,0.10133625911120867
6,6.123153164986894,0.10487423254307496
7,6.240762964672886,0.10729059969484418
8,7.272576784239821,0.125712231949216
9,7.044365541682333,0.11967401007133897
10,7.107302961662164,0.1180390105468683
11,7.107302961662164,0.1180390105468683
12,6.842880414217295,0.11074324503207261
13,6.792862754573558,0.10810887968080098
14,6.321547492633061,0.099060899102401
15,6.321547492633061,0.099060899102401
16,6.0060701704025785,0.09290911700461692
17,6.220729759066988,0.09583536242374609
18,6.470330434461105,0.09981702048319095
19,6.534920971189132,0.10123214209947598
20,7.001518848743959,0.1106914146248948
21,7.123862522451043,0.11284287565505062
22,7.197747016772364,0.1147372217137806
23,7.283895234517448,0.11687308996056005
24,7.34287077268678,0.11789774533278305
25,7.384546284067084,0.11914678645437077
26,7.558338146348598,0.12359572458586951
27,7.6112281086598035,0.12483613203835574
28,7.781069580051907,0.12923052975749436
29,7.688792570784662,0.12744000884158263
30,7.519851212634095,0.12445493706650852
0,13.302603516741897,0.33099835120048315
1,13.190190383097187,0.33541299811168296
2,11.32163961166193,0.26807347201185655
3,9.21184974896242,0.19846354109704112
4,9.13932289013596,0.18770758041540714
5,8.105320654653875,0.15594088593597177
6,5.999621083547831,0.10198454886738863
7,5.081915579886593,0.07688756347354647
8,4.1890399372903,0.052468744579469456
9,4.397174139282799,0.054861235651985675
10,4.397174139282799,0.054861235651985675
11,4.20659964450021,0.05050009002704578
12,3.870026029824756,0.04645369080538137
13,4.035659731790706,0.048277624756341196
14,4.035659731790706,0.048277624756341196
15,3.753987499733511,0.04535605458539801
16,3.7247034283216855,0.04521929137285658
17,3.583232292550756,0.04256049411315214
18,3.583232292550756,0.04256049411315214
19,3.492135555712307,0.040480553630099725
20,3.687798013901194,0.0435742073251732
21,3.4023878634604285,0.039230261681345
22,3.4023878634604285,0.039230261681345
23,3.5378776277289514,0.04088071963800389
24,3.5077627871087493,0.039860777987864804
25,3.6923226128326436,0.04310984143200512
26,3.7293577068654873,0.04413628247631222
27,4.491816324682305,0.05445804896213555
28,4.8137987865116765,0.05855492765054229
29,4.822980671940731,0.0598684388804478
30,4.842961264763078,0.0603832734779717
0,13.25631210721998,0.3286669527105761
1,12.619702517585955,0.30865538704770745
2,10.584036510454252,0.24362406423735233
3,7.607645973939452,0.17046366541859112
4,6.128328705205648,0.13705169832025862
5,6.289680724218564,0.13670982481518984
6,6.0039472771726485,0.12916467783134455
7,6.14379730480126,0.13189946827276966
8,6.468678626772422,0.13019921022597103
9,7.212200696930076,0.13366462390313527
10,6.771956485812784,0.11653607205508673
11,6.484652789491988,0.1040777321729507
12,6.259160617981411,0.09546155414789932
13,5.9630118795001765,0.08993863496577223
14,6.008148202644711,0.09120237020318075
15,6.33362530003229,0.09844628479328292
16,6.641282199845683,0.10504667277261784
17,6.89848844428226,0.11006262500786186
18,6.89848844428226,0.11006262500786186
19,6.244845159263672,0.09708552141959517
20,6.263743167080267,0.09957426256507224
21,5.749602359121763,0.08830919717702986
22,5.749602359121763,0.08830919717702986
23,5.750095364406296,0.0857846539475879
24,6.44253932245013,0.09974007468141052
25,6.354667582473096,0.09709274992250133
26,6.354667582473096,0.09709274992250133
27,6.680100820478901,0.10436563343835523
28,6.677999724755558,0.10478153567863734
29,6.8829610834859025,0.11003487566810352
30,6.974128226525364,0.11199877426785769
0,13.386387127914931,0.3351388328558844
1,13.213277767846817,0.3367105970031353
2,11.467947615722638,0.28382255252508176
3,8.673068067873011,0.19444389314651267
4,7.734888966249116,0.14734621580891885
5,7.357727972220774,0.11945800268183998
6,7.349558137850566,0.12003549281215166
7,6.972314157134721,0.11650038521565956
8,6.834854507778317,0.11412217062516215
9,6.560735037155141,0.10956504538120714
10,5.971395081744683,0.09779364911411237
11,6.072554497691596,0.09983557022764199
12,5.795188264534494,0.09625202097883291
13,5.7110885247438095,0.09389963103613613
14,5.454354655786071,0.08781916110103549
15,5.472219039798671,0.0882252769779423
16,5.700770319026941,0.09069744366968241
17,6.256921049510993,0.09980369817991867
18,6.32247137550298,0.10063231460225472
19,6.365172095635103,0.10178196581738705
20,6.625478458292046,0.10554497055111728
21,6.126164469501351,0.09645707024342969
22,5.927927425037846,0.09180320393994375
23,6.03518742085873,0.09400466495227494
24,5.404948045899742,0.08160050664440704
25,5.7860048949246945,0.09030497066193412
26,5.582885863636065,0.0833033673920468
27,5.582885863636065,0.0833033673920468
28,5.983372331840316,0.09041157396501401
29,5.974384115211966,0.09200900403868448
30,6.532133682865621,0.10647416115742123
