generation,mean_pairwise_distance,variance_diversity
29,12.335289627941227,0.2848229304402853
30,12.34044254639245,0.28507166467020256
0,13.200431800307877,0.325918661977822
1,12.94286530148453,0.3136597784273274
2,12.862467503636879,0.3097486813191217
3,12.789555678220134,0.306214817864275
4,12.755388970473795,0.3046010868453434
5,12.655425083571584,0.2999037126628291
6,12.637634746975776,0.299069538365044
7,12.551657248728805,0.295013454845108
8,12.427615528500265,0.2892720000092669
9,12.488751765163325,0.2920491141127594
10,12.45840859736471,0.29063572414106825
11,12.453388005470613,0.29035191499562324
12,12.498165001088337,0.29242203067695766
13,12.521076124341064,0.2935296585932383
14,12.550747489844884,0.2949013086956441
15,12.56967239358957,0.2957802870578527
16,12.559163583738592,0.2952882211317905
17,12.565464039298904,0.29556513048982924
18,12.593447072115351,0.2968974534576006
19,12.606581940331615,0.29751006175207767
20,12.617528920148741,0.2980230909108765
21,12.643752218810576,0.29924728184883936
22,12.643340209201552,0.2992185563633907
23,12.644896365116853,0.29929286497670016
24,12.655581087129377,0.2997918848682312
25,12.6316503340481,0.2986508753677133
26,12.604202186400252,0.2973645986816081
27,12.5989618408727,0.2971211049907097
28,12.614745718295191,0.29785747229110704
29,12.632715688825169,0.29871998111948933
30,12.619301163393944,0.29808682445665624
0,13.295727838370595,0.33066826918378456
1,13.081419387097766,0.32037907614480904
2,13.027555144682799,0.31776385805803525
3,12.946127048851222,0.313857095495209
4,12.778651048360489,0.30581320768236675
5,12.668005552771678,0.30071304698938706
6,12.544884183490373,0.2950177072615018
7,12.471582142465207,0.29150053888075056
8,12.347041487672287,0.2856905997579203
9,12.206601027420792,0.2791259870863285
10,12.148042883530728,0.27637326120577255
11,12.202288150653478,0.2788354982211326
12,12.201650836199805,0.2788397689707607
13,12.2425858822537,0.2806625051864964
14,12.247061036390674,0.28085439644467824
15,12.263166880202512,0.2815498578143854
16,12.297048982429844,0.28307080382149963
17,12.2484448737412,0.2808518036220427
18,12.306989495275136,0.28357446566822797
19,12.317825919080533,0.2840657350041101
20,12.314583355974714,0.2839072447906398
21,12.313484338215748,0.2838494486039926
22,12.370267609090181,0.28643639312909774
23,12.363613580642138,0.2861366892851072
24,12.383311913336598,0.2870559838786275
25,12.402536097649316,0.28793332557687457
26,12.404361606938293,0.2880090157378253
27,12.418645490620701,0.2886716310433168
28,12.427028184804977,0.2890601497495431
29,12.425962355931349,0.28901301150118924
30,12.43680986606467,0.28952179685298746
