Simulation,Generation,Best Fitness,Mean Fitness,Std Fitness
1,1,74.73660173740838,0.5053505163699653,14.121068884387572
1,2,87.81858578874552,41.988752683973516,23.932292651751936
1,3,87.81858578874552,52.33707189316102,23.80860196716952
1,4,87.81858578874552,58.58575026360373,23.730177676997254
1,5,87.81858578874552,62.80514194917211,23.196381700996696
1,6,87.81858578874552,64.77007349883701,26.082476057587407
1,7,87.81858578874552,72.59619965593473,22.50515874531933
1,8,87.81858578874552,72.04432119992136,23.312329793557986
1,9,87.81858578874552,75.26961321193953,20.184617163301898
1,10,87.81858578874552,71.29111486275306,24.835617164173826
1,11,87.81858578874552,77.13155627877114,18.643917724824444
1,12,87.81858578874552,71.52021193615539,21.879187786797168
1,13,87.81858578874552,70.58826533204125,23.843674194411214
1,14,88.43038926750853,70.73547289624807,22.219184850182632
1,15,88.43038926750853,68.08701216605714,23.033982666945665
1,16,88.43038926750853,73.58138955576048,22.64424325335326
1,17,87.81858578874552,77.25385561194078,18.047781186032267
1,18,87.81858578874552,77.5149165331712,16.85877632257389
1,19,87.81858578874552,75.5730916791359,17.62620235496634
1,20,87.81858578874552,72.69395609564762,19.82329315009945
1,21,88.20355587220548,74.36744145891026,17.05444687058288
1,22,87.81858578874552,73.94677479535603,16.661023392589208
1,23,87.81858578874552,71.20445810373312,21.61702574866802
1,24,87.81858578874552,69.7300815092185,25.368731808118763
1,25,87.81858578874552,70.55415074759743,24.384552256402397
1,26,87.81858578874552,74.0712493858848,21.616678762528927
1,27,87.81858578874552,77.49000431977693,19.414175091595016
1,28,87.81858578874552,75.35888149547432,18.192774909305072
1,29,87.81858578874552,76.90708236502553,17.25391623724384
1,30,87.81858578874552,79.80940198654879,13.79862956051253
2,1,57.001063438053315,0.9602295689652987,13.601122664680494
2,2,88.61585110906252,39.08154641690951,27.227937163763446
2,3,88.61585110906252,51.77364943039557,26.558248735230833
2,4,88.61585110906252,58.31592785197913,24.13592868819973
2,5,88.61585110906252,65.97082437327822,19.905855568863473
2,6,88.61585110906252,68.13724581757442,21.015234956537164
2,7,88.61585110906252,68.20127563237271,21.84443152360136
2,8,88.61585110906252,67.43841388023104,20.079030062041905
2,9,88.61585110906252,70.10162408848598,19.613753145342116
2,10,88.61585110906252,71.48550485759932,19.09947417442939
2,11,88.61585110906252,70.09199326780997,21.274751158858816
2,12,88.61585110906252,70.92603016550434,21.902087712888108
2,13,88.61585110906252,70.38140919027866,21.450829131323424
2,14,88.61585110906252,72.78691045521674,20.63807841139042
2,15,88.61585110906252,73.34643334715082,18.40784049864898
2,16,88.61585110906252,72.30434239922315,19.70192734259187
2,17,88.61585110906252,71.05127613107027,19.813983185610603
2,18,88.61585110906252,70.93052909292471,20.627562806196075
2,19,88.61585110906252,70.69362595203421,19.89510454801729
2,20,88.81791509328337,70.57076513194478,20.50405787632008
2,21,88.81791509328337,74.66695429016465,19.715404119722944
2,22,88.81791509328337,74.32685303230036,21.187926014603566
2,23,88.81791509328337,70.86424135059241,21.75988474181873
2,24,88.81791509328337,69.42013979133444,23.34434048407762
2,25,88.81791509328337,69.71663036691575,23.207967604772907
2,26,88.81791509328337,73.05402407055048,18.93214349695089
2,27,88.81791509328337,71.49655042125717,20.236664067320014
2,28,88.81791509328337,69.18691981278108,21.77689028355494
2,29,88.61585110906252,71.12084179895496,20.06291518230029
2,30,88.61585110906252,72.70713920163702,20.487677900856436
3,1,56.742332412117364,0.7011833708197891,12.514388824654645
3,2,56.742332412117364,30.87148032004733,17.1777401361155
3,3,65.76363040979629,37.47352621160013,17.056239081667155
3,4,86.19342407327508,46.88420643928898,15.606199150818465
3,5,86.19342407327508,49.314500653832,17.503226227566103
3,6,86.19342407327508,54.96376713184509,17.02450983116918
3,7,86.19342407327508,55.7949766298115,19.09527561563705
3,8,86.19342407327508,60.15571694978751,16.253312732338184
3,9,86.19342407327508,59.475095404896734,18.33567069351468
3,10,86.19342407327508,60.49702797017887,19.38552324366161
3,11,87.61858578874552,62.888857582241926,21.87074190693316
3,12,86.38939992297534,64.08246641622426,17.028222900906137
3,13,86.38939992297534,62.99636737714318,20.045349212456465
3,14,86.38939992297534,65.73831080758065,22.512730132350853
3,15,86.38939992297534,66.1621527055303,22.261451093223734
3,16,86.38939992297534,67.84085612319987,19.20351624209056
3,17,86.38939992297534,68.93643073339804,15.082767810235808
3,18,86.38939992297534,68.00149026465171,16.1746879189278
3,19,86.38939992297534,64.32996771392584,17.298353026620525
3,20,86.38939992297534,63.85307893273136,18.535565053613084
3,21,86.38939992297534,65.38165867701389,18.69248621557512
3,22,86.38939992297534,68.23688135058266,16.84983314689334
3,23,86.38939992297534,69.70862648638037,16.215716527973367
3,24,86.38939992297534,69.05108493601135,18.108837133428608
3,25,86.38939992297534,69.01536636684226,19.138556761737117
3,26,86.38939992297534,71.28165601600237,19.748030173175536
3,27,86.38939992297534,72.90830006748969,17.11978108485257
3,28,86.38939992297534,69.98979676665884,19.01389692656638
3,29,86.38939992297534,72.21666164496895,17.469713164967295
3,30,86.38939992297534,69.79373093860725,19.114991729438312
4,1,65.74233241211736,0.8816237269857967,14.336543444347786
4,2,65.74233241211736,37.43435575629702,19.08387110970521
4,3,74.87750719048562,48.00491665846288,16.381201402629546
4,4,85.79342407327508,52.12606616290091,15.499410302465265
4,5,85.86660195700335,51.24127237307357,18.758649956059
4,6,92.10192571783377,54.0093155193995,15.880412268865326
4,7,92.10192571783377,55.62390300158213,15.12791660168359
4,8,92.10192571783377,57.844332168514995,16.411567846883386
4,9,92.10192571783377,56.383193682831006,18.44835656714166
4,10,92.10192571783377,57.55433359828798,16.6187477793223
4,11,92.10192571783377,59.2666438755024,15.818586065626995
4,12,92.10192571783377,57.73013698920484,18.021911836303193
4,13,92.10192571783377,58.62847876220301,17.28565916263915
4,14,92.10192571783377,63.168132762046355,15.165517584768914
4,15,92.10192571783377,61.14267528721299,17.40100721569098
4,16,92.10192571783377,61.425673316847536,19.984594510032487
4,17,92.10192571783377,65.3768466059145,21.145801152202225
4,18,92.10192571783377,68.00477864743777,20.397049663833936
4,19,92.10192571783377,69.39412438811985,23.023210993471153
4,20,92.10192571783377,73.7249930192617,20.749714588539856
4,21,92.10192571783377,72.9651624429536,23.548627061354342
4,22,92.10192571783377,74.77497207875994,22.4917122610344
4,23,92.10192571783377,73.87752794051015,23.037915840142148
4,24,92.10192571783377,77.57977325883702,20.762406946804486
4,25,92.10192571783377,76.42464649597639,23.75306474852381
4,26,92.10192571783377,76.86611219569855,23.375483278516054
4,27,92.10192571783377,73.57408759588571,27.46594963740711
4,28,92.10192571783377,78.05995469454163,22.49168411681734
4,29,92.10192571783377,81.81109113469036,18.9813459340281
4,30,92.10192571783377,76.73407942358784,23.62190605171623
5,1,56.742332412117364,0.1325440781505112,12.363457418493663
5,2,65.74617118842453,32.922918317508945,18.95023061654349
5,3,65.74617118842453,40.16644349202944,18.726876471564736
5,4,65.74617118842453,43.588266953099335,18.610502209054573
5,5,86.39140997390336,47.541092275560814,18.40888192225225
5,6,86.39140997390336,50.95929174186521,17.496799739334104
5,7,86.39140997390336,56.21156417528181,15.326070721816464
5,8,86.83879267830493,59.174321949874326,12.61802918603501
5,9,86.83879267830493,60.933913300534286,13.099121462161946
5,10,86.83879267830493,63.89518826780233,14.552490681194808
5,11,86.83879267830493,66.24553051043624,15.154176227750897
5,12,86.83879267830493,66.57804626162937,18.30726228240765
5,13,86.83879267830493,65.7076657594417,20.92881779094667
5,14,86.83879267830493,68.28265232000973,21.652345838651037
5,15,86.83879267830493,70.30177261232184,20.349710472790523
5,16,86.39342407327507,71.36372269982753,19.47453799349604
5,17,86.39342407327507,72.32425034511994,15.958177964449995
5,18,86.39342407327507,72.80046544463669,18.955851862070038
5,19,86.39342407327507,73.55320121556484,21.24343083943104
5,20,86.39342407327507,78.15681385011247,15.490748425901895
5,21,86.39342407327507,74.2382696801487,18.880766497517183
5,22,86.39342407327507,74.61630352110328,21.89570773892242
5,23,86.39342407327507,71.07173586029052,23.7717982750235
5,24,86.39342407327507,77.34235132045006,18.52906809291131
5,25,86.39342407327507,76.19508252523993,18.827153017260983
5,26,86.39342407327507,76.56576918769811,17.97825945546936
5,27,86.39342407327507,76.45735923800366,19.07881975904182
5,28,87.66660195700335,77.45226169439721,16.754444745416826
5,29,87.66660195700335,73.96708794152546,16.626753192400127
5,30,87.66660195700335,71.54360572821118,19.80586821797383
6,1,56.742332412117364,-0.5416787080771589,11.569969024195023
6,2,56.742332412117364,26.35776907117362,13.213992712430057
6,3,65.73279945145863,29.83881608615202,14.67671922853925
