generation,mean_pairwise_distance,variance_diversity,entropy_diversity
28,10.354817926919408,0.3322874394598002,1.0860567065978528
29,8.749739261939586,0.28017286323612367,0.9393067675680941
0,14.983514744908545,0.4349915438358432,2.0230512602702313
1,14.838064794937537,0.4398259618288429,1.913401257818012
2,15.284966946932725,0.4648454979830354,1.897408531201663
3,15.455356149404684,0.47875709542216477,1.8500559683978224
4,15.535831162192247,0.48693078001621537,1.794271248464383
5,15.192837449368644,0.47449090257997456,1.7194604491970706
6,15.599356985833564,0.4900864279487813,1.7484103891090468
7,15.431658322027632,0.48074853967355163,1.746017936079634
8,15.817887053370859,0.49417670338017095,1.7835678882093466
9,15.667810341057146,0.49017078539001535,1.7565723540015326
10,15.624159362581223,0.4927322506523532,1.7332572137796276
11,15.63987402618293,0.49585460858695213,1.7284734828603523
12,15.620830609822244,0.4946333455641408,1.6904303958438387
13,15.489888552157149,0.49013225015976614,1.6609651773407257
14,15.238598429640088,0.47934069090581766,1.616955317886671
15,15.254845574737734,0.48125023315718746,1.6184591542934947
16,14.791534756258667,0.46895485529834835,1.5553102496225562
17,14.031956173199795,0.44718121997108656,1.4448063003075147
18,12.327494790414748,0.39379818500854125,1.2473003214370393
19,12.868858373947289,0.41125872796543184,1.3319441567547619
20,13.010987113041107,0.4167392975500206,1.3133655989445543
21,13.849174497507288,0.4347520864154458,1.4424439462593648
22,13.62389626804041,0.42901989578933425,1.3732599654630346
23,13.680079764932767,0.4309070500008696,1.401241110429521
24,14.188762816672691,0.4484301056190567,1.4181829365486815
25,14.118566431773514,0.4480399337911599,1.4080318832399137
26,14.243950863239283,0.4493849479714054,1.440932309768849
27,15.07442525351637,0.47129571118900127,1.5991195276200225
28,15.276291899312701,0.47630073292123465,1.6379889075822056
29,14.742326505374054,0.45959768498500253,1.536480536699632
0,15.165641136876985,0.4413415247658524,2.039586107267198
1,15.205531328931446,0.4501243846263933,1.9610782763945205
2,15.438011596342426,0.4652322613255295,1.9250732180196406
3,14.884602013733373,0.44702054461358126,1.812477479870525
4,14.491565819764052,0.43017500650795054,1.7528314923259485
5,14.768263268412694,0.44364908117241414,1.7675119414565366
6,15.178320143994585,0.4625788925261025,1.7853867408583979
7,15.658945354898325,0.4822728168357764,1.824674766560714
8,15.33507089214645,0.47157707771589025,1.7480339546123007
9,15.714877506750286,0.48595434311927443,1.8054257001877603
10,15.29219886647005,0.4695907578344259,1.7536093215148576
11,15.389048232591374,0.4789729323460816,1.7145609291633512
12,15.513531544612723,0.4852963175506822,1.7093506347671144
13,15.942330309609769,0.5034297717323885,1.738201456630185
14,15.211606087474888,0.4785538095988458,1.6402255112102055
15,15.286195287578451,0.4840950944898619,1.6524824155966527
16,15.65608269724725,0.49319515432015554,1.722435954189711
17,15.94438900977922,0.49959008433750096,1.7682090893806022
18,16.143747005352903,0.5083020258908032,1.7895078768710124
19,16.36098089536095,0.5168777810243764,1.8185505643389408
20,16.32151341829969,0.5148773311450298,1.82641093285852
21,15.980554338225586,0.5034412052433707,1.7602874027911264
22,15.847835653419313,0.4982069036097976,1.7310668361280164
23,15.839304052987389,0.49693453760244294,1.7403216307883143
24,15.682906324190789,0.4902519674063376,1.7210954540946284
25,15.73506879742619,0.49307489801386045,1.7343324182006188
26,16.220579733833098,0.5143226798778713,1.7799161044962213
27,16.40866031316877,0.5230815812668934,1.8172186159689863
28,16.125326332200654,0.5139307947342802,1.7728131247659038
29,16.175287753467206,0.5165773840576333,1.7568005553525397
0,14.494268701200943,0.4058777166541677,2.0720945111080917
1,14.606082599568316,0.4144723627644603,2.0224538061692354
2,14.67745074588891,0.42197896296111786,1.9920872460345
3,14.55404619726716,0.43012911337230775,1.8407580244659472
4,14.374197590029455,0.4226623401265514,1.8097237474264825
5,13.79155293657002,0.4076326212370092,1.654312607364889
6,13.707983658525027,0.4084696709093257,1.6110384679652738
7,13.35311131635165,0.4032600415594003,1.5210924510247947
8,14.194201278845973,0.4315046886414503,1.6002506024434038
9,14.577608769968505,0.44653891653803474,1.6728039585533445
10,14.668225083382255,0.44667088338238414,1.683887277106213
11,14.390946777072603,0.43914739339169445,1.6308324533157565
12,14.718873451309683,0.4466901853982435,1.7069653017126827
13,13.969109954969579,0.4262310700098027,1.5511833212799453
14,13.901958532653534,0.42408767892184096,1.5379000859074834
15,14.425832470878841,0.4486613295967121,1.5459963825518024
16,14.845537553305224,0.46489124911782664,1.5982511266149728
17,14.786675702108049,0.46376577052558077,1.5925445090953958
18,15.040987691593772,0.46874049200812995,1.644055292695855
19,15.000960381071543,0.4673092139225599,1.6272995663918761
20,15.359779099704864,0.4804454086042336,1.6578010234571114
21,14.835646652120202,0.4645621629909408,1.538987535464963
22,15.16468918777683,0.4746433335671634,1.596971447763287
23,15.148912049858147,0.47372028809826217,1.5905822790571806
24,15.404548442649286,0.4792304014574367,1.67035030470385
25,15.275366153190468,0.46916256639803977,1.6821175998978548
26,15.30764306668843,0.46785088651653,1.7028612087018482
27,15.082538878710528,0.4633383295670306,1.658998307937479
28,14.678908256513132,0.4472790393666719,1.6002569054185076
29,14.634510383552191,0.4479800411325524,1.5632723328615301
0,14.939240128574012,0.4302100283903082,2.059257238406648
1,15.10666490841517,0.4442088730413728,1.9746104652150096
2,14.995837789206446,0.4463635323886142,1.8648311367350658
3,15.21189303147524,0.45843319325604137,1.8271141072609054
4,15.88053904948454,0.4854704172771432,1.909421448614203
5,15.900960361095894,0.48896750963977736,1.8926875438033723
6,15.679328611273569,0.4801269717817537,1.8419225102348886
7,15.76645124960408,0.4855485087625813,1.8438052871451391
8,15.87765683725,0.49311325648453663,1.8492271137469967
9,15.594884187537122,0.486500458680158,1.7826820829539525
10,15.470217173737153,0.48362541482517624,1.7589479741722571
11,15.064229304626762,0.471362820170952,1.6960430116594023
12,14.76676873759647,0.46718938383136155,1.6197390239979474
13,14.042828664322744,0.4456008323499048,1.4877703651741285
14,14.621006296492238,0.4620704623253937,1.554534068655559
15,14.961762103326802,0.4731269181317646,1.571336867068334
16,14.428120974531042,0.46105691711452657,1.4871355347837847
17,14.054638518327165,0.4492561800681603,1.4828130922718317
18,14.03449166518957,0.447981756588954,1.467356102449839
19,14.7546182729408,0.47147906949078355,1.5588739867845747
20,15.18709109461553,0.4842053259471008,1.6361001216865838
21,14.782987930217217,0.4706020633465124,1.5923444338869508
22,14.89194314261622,0.4781238794163575,1.5845636943885177
23,15.560176507012626,0.49794372163149986,1.6691217639754623
24,15.130629871734707,0.48017705221324947,1.6190375375022337
25,15.223521308000052,0.48173579531228244,1.6396949396090046
26,15.689880491300784,0.4930912053898889,1.7431685911977242
27,15.892736474375312,0.5029888425601031,1.7401655699899468
28,15.367190645540084,0.4864142809869202,1.641429882393451
29,15.13021623406545,0.4746777311361647,1.660825881482548
0,14.966644810446876,0.42947752222303437,2.0860635884449703
1,14.968477160659727,0.4391140133403152,1.96056464492494
2,14.436278445201625,0.4203362032655473,1.8663353821599744
3,14.562019404027675,0.43505642393261973,1.7851602339642243
4,14.670193032477425,0.4344913195981018,1.8156257027887845
5,14.93364772636456,0.45122507468317463,1.7717465018723733
6,15.280463079027514,0.4624074945282047,1.8344090613692607
7,15.843313593361739,0.4884307615382143,1.8598318805265137
8,15.981032785338526,0.49499151730726026,1.860639582274169
9,16.039877990633276,0.49866945928604056,1.8645983890282813
10,15.629971500322766,0.48711943868633834,1.78505779444913
11,15.893246402526342,0.49603930546052144,1.8240850979065193
12,16.20540057692377,0.5098708591350103,1.8436155766345477
13,15.595496402029022,0.49115219961264917,1.7651651177175922
14,15.934055059142532,0.5023481560746991,1.8187184893231443
15,15.515264984810813,0.48823324965973,1.723218990038504
16,15.441080367456737,0.48609021417237497,1.690720390926412
17,15.611974289721216,0.4912602840979123,1.7105612178599918
18,15.67638748510127,0.4894960595735147,1.751279119192565
19,15.488575585827801,0.48497745414957194,1.7048549359248122
20,15.121038300425765,0.4758909672877303,1.629569119800375
21,15.547768032057204,0.48618487583539854,1.7056403534847362
22,15.399322112212467,0.48204601368143485,1.6886303968559
23,14.612215450317017,0.45705186335086934,1.5695274174908225
24,14.4982307706852,0.45452658322751704,1.5472021540824306
25,14.308335704511741,0.44498365523846956,1.515305824610557
26,15.235568777604716,0.4759235817158081,1.6430965115310538
27,15.077393533065473,0.4697970327185531,1.6129524395432568
28,15.816876325059754,0.495188438335937,1.7477537867949804
29,15.83831454520851,0.49532517507273566,1.7512095370478342
0,15.1886000490852,0.4412805186722886,2.0507845683920776
1,15.29677282622251,0.452695002314931,1.9828575797026047
2,15.185601838314843,0.44879660880403777,1.96489568678821
3,14.98991893433109,0.44405216614846676,1.9068637242854232
4,15.374205785734354,0.4626869366986595,1.9026720285763545
5,15.649174312728015,0.4726610222379176,1.9443821555689746
6,15.758050225586395,0.4781755882296091,1.926410889719128
7,16.150995602215456,0.5008367115620713,1.8986712806096948
8,16.15012762013701,0.5033316977476556,1.8593827470646715
9,15.968728899970422,0.49704537810568644,1.8101910568157356
10,15.865369943207291,0.4918214968313626,1.8093048434151273
11,15.789347152996163,0.49341638940510946,1.7634312273175226
12,15.955166151680565,0.5012586016464339,1.7652933734283711
13,15.661754778668325,0.4892754820918149,1.7331165943832536
14,15.582542993603248,0.48475640887447263,1.7374419420491816
15,15.070070781183707,0.4673338382475663,1.6771234441354093
16,13.942204583003665,0.43375060595657483,1.549887912982086
17,12.611383688532339,0.38686107785585766,1.4119038783949875
18,12.06058162129885,0.3731031609487428,1.331782131107126
19,13.088473967250426,0.40633229300216084,1.4447857273619436
20,12.715489128016692,0.3994515664501152,1.3351355315050009
21,12.946078760079322,0.40530206923888173,1.3780849977820642
22,11.290158383255813,0.3530963913996036,1.2216806550563453
23,12.026227644208593,0.3767851649858165,1.296204615984761
24,10.381506313645538,0.32119572363901744,1.1337407339144194
25,9.233353745769847,0.28231700617519906,1.0261353913554376
26,10.49754443546135,0.3213235851662701,1.1569447672967716
27,10.429873427238208,0.32339909691176827,1.1520282079108357
28,10.225617784112794,0.3104157714481734,1.1516079345604766
29,9.998410852961952,0.303058727827175,1.1288173013682987
